,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,idx,no_of_layers,l1,l2,l3,activation,solver,learning_rate,alpha,warm_start,precision,recall,f1,training time (ms),inference time (ms)
435,435,2,50,50,0,tanh,sgd,adaptive,0.01,True,0.8991733556889306,0.89625,0.8960160824008316,48022.83642578125,55.3662109375
436,436,2,50,50,0,tanh,sgd,adaptive,0.01,False,0.8984394845631705,0.89375,0.8922918001199227,47542.49267578125,56.015625
437,437,2,50,50,0,tanh,sgd,invscaling,0.01,True,0.07764401663649967,0.0725,0.05450110320707333,46908.056640625,53.729248046875
438,438,2,50,50,0,tanh,sgd,invscaling,0.01,False,0.16512985848335227,0.14875,0.10056488316278156,46945.236328125,53.67919921875
439,439,2,50,50,0,tanh,sgd,constant,0.001,True,0.9136075246448451,0.91,0.9088572323645892,47677.32763671875,30.923095703125
440,440,2,50,50,0,tanh,sgd,constant,0.001,False,0.9115892539572257,0.90625,0.9058455378035843,47384.12451171875,55.261474609375
441,441,2,50,50,0,tanh,sgd,adaptive,0.001,True,0.9158924877349179,0.91,0.908689631539142,47507.19091796875,55.27392578125
442,442,2,50,50,0,tanh,sgd,adaptive,0.001,False,0.9086992327481077,0.9025,0.9021426514026016,47451.923095703125,71.03271484375
443,443,2,50,50,0,tanh,sgd,invscaling,0.001,True,0.1355822910714329,0.13875,0.1211032966599495,47057.0390625,53.874755859375
444,444,2,50,50,0,tanh,sgd,invscaling,0.001,False,0.09131400605583295,0.10125,0.07591318554836556,47039.208740234375,54.651123046875
445,445,2,50,50,0,tanh,sgd,constant,0.0001,True,0.9109930210832513,0.90625,0.9050761602876887,47698.623779296875,34.506103515625
446,446,2,50,50,0,tanh,sgd,constant,0.0001,False,0.9135197731613082,0.91,0.9090139122673455,47574.789306640625,55.46240234375
447,447,2,50,50,0,tanh,sgd,adaptive,0.0001,True,0.8995518530974613,0.89625,0.8952794757683776,47498.5107421875,55.486083984375
448,448,2,50,50,0,tanh,sgd,adaptive,0.0001,False,0.897846618339631,0.89375,0.8929393219203985,47602.697998046875,31.097900390625
449,449,2,50,50,0,tanh,sgd,invscaling,0.0001,True,0.14144716853132633,0.1175,0.1058305522365387,47035.185791015625,54.019287109375
450,450,2,50,50,0,tanh,sgd,invscaling,0.0001,False,0.1653953162717036,0.21625,0.17321078248690544,47050.185302734375,53.52001953125
451,451,2,50,50,0,tanh,adam,constant,0.01,True,0.9644227347966116,0.96375,0.9635467433248079,51615.968017578125,55.757080078125
452,452,2,50,50,0,tanh,adam,constant,0.01,False,0.9658334015836927,0.965,0.9649269075393238,51912.873046875,32.2666015625
453,453,2,50,50,0,tanh,adam,adaptive,0.01,True,0.9593385052836274,0.95875,0.9585799222712318,51673.3212890625,56.00537109375
454,454,2,50,50,0,tanh,adam,adaptive,0.01,False,0.9661209844569921,0.965,0.9648987693087868,52489.840087890625,56.029296875
455,455,2,50,50,0,tanh,adam,invscaling,0.01,True,0.961941967265429,0.96125,0.9611981139209037,51517.8408203125,55.735107421875
456,456,2,50,50,0,tanh,adam,invscaling,0.01,False,0.9653320919559687,0.965,0.9649421740674186,51609.709228515625,56.08642578125
457,457,2,50,50,0,tanh,adam,constant,0.001,True,0.964314480809316,0.96375,0.9636529450890727,51570.613525390625,55.90673828125
458,458,2,50,50,0,tanh,adam,constant,0.001,False,0.9633589253566787,0.9625,0.9623088948850942,51559.632080078125,55.875732421875
459,459,2,50,50,0,tanh,adam,adaptive,0.001,True,0.9576889211916231,0.95625,0.9560085235413207,51580.09814453125,55.71142578125
460,460,2,50,50,0,tanh,adam,adaptive,0.001,False,0.9644596857786845,0.96375,0.9635434598601127,52265.490234375,55.67822265625
461,461,2,50,50,0,tanh,adam,invscaling,0.001,True,0.963291718284628,0.9625,0.9623820342585726,51927.811279296875,56.25927734375
462,462,2,50,50,0,tanh,adam,invscaling,0.001,False,0.9672235563041082,0.96625,0.9661738821737508,51584.884521484375,55.955322265625
463,463,2,50,50,0,tanh,adam,constant,0.0001,True,0.96319798111063,0.9625,0.9623971223996642,51582.086181640625,55.956787109375
464,464,2,50,50,0,tanh,adam,constant,0.0001,False,0.9612200506641798,0.96,0.9598647239547052,51638.430419921875,56.341796875
465,465,2,50,50,0,tanh,adam,adaptive,0.0001,True,0.9683420845849942,0.9675,0.9673482685024902,51665.590087890625,55.828857421875
466,466,2,50,50,0,tanh,adam,adaptive,0.0001,False,0.960016004033304,0.95875,0.9586409926417894,52044.98974609375,56.809814453125
467,467,2,50,50,0,tanh,adam,invscaling,0.0001,True,0.9657492942315836,0.965,0.964946683462784,51587.556396484375,31.23095703125
468,468,2,50,50,0,tanh,adam,invscaling,0.0001,False,0.9615510189311947,0.96,0.9600025041946387,51695.8251953125,55.831787109375
469,469,2,50,50,0,tanh,lbfgs,constant,0.01,True,0.9626152720488409,0.9625,0.9622590727711906,37442.68798828125,56.072021484375
470,470,2,50,50,0,tanh,lbfgs,constant,0.01,False,0.9554657026005582,0.955,0.954937340326881,40576.345703125,55.9658203125
471,471,2,50,50,0,tanh,lbfgs,adaptive,0.01,True,0.962800875157587,0.96125,0.96149744677364,37269.77490234375,56.4482421875
472,472,2,50,50,0,tanh,lbfgs,adaptive,0.01,False,0.9641110599399775,0.96375,0.9636909088662304,31173.866455078125,56.007568359375
473,473,2,50,50,0,tanh,lbfgs,invscaling,0.01,True,0.9595788941592296,0.95875,0.9586748830247523,31206.3916015625,56.007080078125
474,474,2,50,50,0,tanh,lbfgs,invscaling,0.01,False,0.9589224447359876,0.95875,0.9584436449102753,31106.35205078125,56.067138671875
475,475,2,50,50,0,tanh,lbfgs,constant,0.001,True,0.967389665910661,0.96625,0.9661710107560505,22790.75927734375,55.563720703125
476,476,2,50,50,0,tanh,lbfgs,constant,0.001,False,0.9640470916773392,0.9625,0.9626574673865744,31670.947998046875,55.533935546875
477,477,2,50,50,0,tanh,lbfgs,adaptive,0.001,True,0.962136085299727,0.96125,0.9613427891394187,23419.918212890625,55.78759765625
478,478,2,50,50,0,tanh,lbfgs,adaptive,0.001,False,0.9591290600395894,0.95875,0.9585361728336838,34768.04833984375,55.51953125
479,479,2,50,50,0,tanh,lbfgs,invscaling,0.001,True,0.9679741802912537,0.9675,0.9675871508417561,26368.188232421875,55.844482421875
480,480,2,50,50,0,tanh,lbfgs,invscaling,0.001,False,0.9656615271762895,0.965,0.9649329077058286,18329.264404296875,55.70556640625
481,481,2,50,50,0,tanh,lbfgs,constant,0.0001,True,0.9605476797630199,0.96,0.9599853451228617,22764.9853515625,55.0166015625
482,482,2,50,50,0,tanh,lbfgs,constant,0.0001,False,0.9573354640776722,0.95625,0.9563799994494289,24109.6123046875,55.63818359375
483,483,2,50,50,0,tanh,lbfgs,adaptive,0.0001,True,0.9571861921949244,0.95625,0.9563339525831976,26137.27978515625,55.67431640625
484,484,2,50,50,0,tanh,lbfgs,adaptive,0.0001,False,0.9656657612466715,0.965,0.9649805214629765,20177.59033203125,55.746337890625
485,485,2,50,50,0,tanh,lbfgs,invscaling,0.0001,True,0.9580914719114034,0.9575,0.957347109817121,39445.5625,55.51220703125
486,486,2,50,50,0,tanh,lbfgs,invscaling,0.0001,False,0.9615160151752611,0.96125,0.9611532438951054,18636.07275390625,55.167724609375
487,487,2,50,100,0,identity,sgd,constant,0.01,True,0.9356468482392816,0.93125,0.9303725176833543,37803.104736328125,29.580810546875
488,488,2,50,100,0,identity,sgd,constant,0.01,False,0.936476812781578,0.9325,0.9311150317836038,38064.709228515625,29.674072265625
489,489,2,50,100,0,identity,sgd,adaptive,0.01,True,0.9298885044024794,0.9275,0.9267452735672207,37764.29052734375,29.7138671875
490,490,2,50,100,0,identity,sgd,adaptive,0.01,False,0.9307627837556771,0.92875,0.9281799435348194,37773.208740234375,29.610107421875
491,491,2,50,100,0,identity,sgd,invscaling,0.01,True,0.21271559971383652,0.26875,0.22111713185322707,37718.887939453125,29.626953125
492,492,2,50,100,0,identity,sgd,invscaling,0.01,False,0.22092135759646536,0.28375,0.22349943034360722,37737.984375,29.712158203125
493,493,2,50,100,0,identity,sgd,constant,0.001,True,0.9326139469324158,0.92875,0.9282972515576381,37748.765380859375,29.5947265625
494,494,2,50,100,0,identity,sgd,constant,0.001,False,0.9198666733449674,0.91625,0.9153450944224473,38305.694580078125,29.658447265625
495,495,2,50,100,0,identity,sgd,adaptive,0.001,True,0.9243733192083785,0.92125,0.919984823551243,37902.013671875,29.673828125
496,496,2,50,100,0,identity,sgd,adaptive,0.001,False,0.9326341865886796,0.92875,0.9278029221996161,37982.90625,29.584228515625
497,497,2,50,100,0,identity,sgd,invscaling,0.001,True,0.22839754837585516,0.2825,0.2322771205916731,37865.48876953125,29.58984375
498,498,2,50,100,0,identity,sgd,invscaling,0.001,False,0.19501326488247894,0.23,0.19744595930513398,37819.30517578125,29.614013671875
499,499,2,50,100,0,identity,sgd,constant,0.0001,True,0.9404752277006502,0.9375,0.9363676570989142,37765.111572265625,29.667724609375
500,500,2,50,100,0,identity,sgd,constant,0.0001,False,0.9417016081886839,0.93875,0.9380181028413246,38148.82275390625,29.6767578125
501,501,2,50,100,0,identity,sgd,adaptive,0.0001,True,0.9317038930340948,0.92875,0.9280164593314599,37786.0849609375,29.996826171875
502,502,2,50,100,0,identity,sgd,adaptive,0.0001,False,0.9311123713500451,0.9275,0.9267167138286961,37976.88330078125,29.71826171875
503,503,2,50,100,0,identity,sgd,invscaling,0.0001,True,0.21718118171764586,0.25,0.19417988849538378,37704.1953125,29.647216796875
504,504,2,50,100,0,identity,sgd,invscaling,0.0001,False,0.19618018262243017,0.245,0.18971996356212364,37865.976806640625,29.697509765625
505,505,2,50,100,0,identity,adam,constant,0.01,True,0.9591834784822589,0.9575,0.9574102168800047,42795.6689453125,29.676513671875
506,506,2,50,100,0,identity,adam,constant,0.01,False,0.9557281283617646,0.95375,0.9535029271998049,38080.378173828125,29.596923828125
507,507,2,50,100,0,identity,adam,adaptive,0.01,True,0.9549465179952983,0.95375,0.953534978495509,40910.8154296875,29.65771484375
508,508,2,50,100,0,identity,adam,adaptive,0.01,False,0.9555016114246874,0.95375,0.9535087420336992,42201.18896484375,29.6962890625
509,509,2,50,100,0,identity,adam,invscaling,0.01,True,0.9530253229907302,0.95125,0.9511562937069649,42245.723876953125,29.76904296875
510,510,2,50,100,0,identity,adam,invscaling,0.01,False,0.9550501847146031,0.9525,0.9523163234484499,37935.825927734375,29.976318359375
511,511,2,50,100,0,identity,adam,constant,0.001,True,0.9590695864767794,0.9575,0.9573810760129533,42224.171875,29.671875
512,512,2,50,100,0,identity,adam,constant,0.001,False,0.9557549163832562,0.95375,0.9534910940810313,42531.166748046875,29.7255859375
513,513,2,50,100,0,identity,adam,adaptive,0.001,True,0.9573450739224247,0.955,0.9547475394453151,42443.09619140625,29.565185546875
514,514,2,50,100,0,identity,adam,adaptive,0.001,False,0.9577461614666065,0.95625,0.9560318380954481,42165.521728515625,29.460693359375
515,515,2,50,100,0,identity,adam,invscaling,0.001,True,0.9631798978154654,0.96125,0.9612785072126367,42169.832275390625,29.930908203125
516,516,2,50,100,0,identity,adam,invscaling,0.001,False,0.9610095154878269,0.96,0.9599357007191557,42243.91357421875,29.62744140625
517,517,2,50,100,0,identity,adam,constant,0.0001,True,0.9569810755786365,0.955,0.9548148046428565,42176.797607421875,29.776123046875
518,518,2,50,100,0,identity,adam,constant,0.0001,False,0.9606140805962139,0.95875,0.9585494745336486,42133.958984375,29.702880859375
519,519,2,50,100,0,identity,adam,adaptive,0.0001,True,0.9591947970217294,0.9575,0.9573452987603727,42225.435302734375,30.18603515625
520,520,2,50,100,0,identity,adam,adaptive,0.0001,False,0.9594688405443554,0.9575,0.9573655314686281,42306.470947265625,29.641845703125
521,521,2,50,100,0,identity,adam,invscaling,0.0001,True,0.9503830050229064,0.94875,0.9483857497953676,42229.19677734375,29.4462890625
522,522,2,50,100,0,identity,adam,invscaling,0.0001,False,0.9550448337643458,0.95375,0.953769491238479,37570.58203125,18.9091796875
523,523,2,50,100,0,identity,lbfgs,constant,0.01,True,0.958098838300349,0.9575,0.957221030200535,28405.78125,29.754150390625
524,524,2,50,100,0,identity,lbfgs,constant,0.01,False,0.9644188001945413,0.96375,0.9635372740617071,27049.987060546875,29.651123046875
525,525,2,50,100,0,identity,lbfgs,adaptive,0.01,True,0.9645390246609759,0.96375,0.9635318796351413,26849.72265625,29.532958984375
526,526,2,50,100,0,identity,lbfgs,adaptive,0.01,False,0.9597901097131251,0.95875,0.9585804160958241,27115.86328125,29.660400390625
527,527,2,50,100,0,identity,lbfgs,invscaling,0.01,True,0.9594445650020775,0.95875,0.9587089575423338,27592.7548828125,29.784423828125
528,528,2,50,100,0,identity,lbfgs,invscaling,0.01,False,0.9626195065669123,0.96125,0.9611315042493866,27070.13037109375,29.58056640625
529,529,2,50,100,0,identity,lbfgs,constant,0.001,True,0.9617740596633108,0.96125,0.9611683937230505,27543.82177734375,29.605712890625
530,530,2,50,100,0,identity,lbfgs,constant,0.001,False,0.9607319644294969,0.96,0.9598697715277603,27574.736328125,29.764892578125
531,531,2,50,100,0,identity,lbfgs,adaptive,0.001,True,0.9506828602760328,0.95,0.9497941076038926,27978.038818359375,29.735595703125
532,532,2,50,100,0,identity,lbfgs,adaptive,0.001,False,0.9571389683447478,0.95625,0.9561374053556737,27521.832763671875,29.701904296875
533,533,2,50,100,0,identity,lbfgs,invscaling,0.001,True,0.964403221528449,0.96375,0.9635266512042949,28363.04150390625,29.600341796875
534,534,2,50,100,0,identity,lbfgs,invscaling,0.001,False,0.958472245559186,0.9575,0.9572339178873626,27719.5849609375,29.798583984375
535,535,2,50,100,0,identity,lbfgs,constant,0.0001,True,0.9564175972687928,0.955,0.9549084162995536,27489.26953125,29.664306640625
536,536,2,50,100,0,identity,lbfgs,constant,0.0001,False,0.9641097634397409,0.96375,0.9636040177009783,27304.27197265625,23.00830078125
537,537,2,50,100,0,identity,lbfgs,adaptive,0.0001,True,0.9606974338415961,0.96,0.9599458576986534,27306.9296875,29.743896484375
538,538,2,50,100,0,identity,lbfgs,adaptive,0.0001,False,0.9619568208409746,0.96125,0.9610609232093347,26930.50830078125,29.9794921875
539,539,2,50,100,0,identity,lbfgs,invscaling,0.0001,True,0.9584550019172565,0.9575,0.9573261463445075,27304.86279296875,29.781982421875
540,540,2,50,100,0,identity,lbfgs,invscaling,0.0001,False,0.9536648760629266,0.9525,0.9523918872052386,28272.322265625,29.654296875
541,541,2,50,100,0,relu,sgd,constant,0.01,True,0.9303862991088713,0.92875,0.9283482328434338,42414.5703125,32.75439453125
542,542,2,50,100,0,relu,sgd,constant,0.01,False,0.9216008739501226,0.91875,0.9180532362821918,42691.24462890625,32.81201171875
543,543,2,50,100,0,relu,sgd,adaptive,0.01,True,0.9273760110166169,0.92375,0.9225049038445426,43407.033203125,32.7880859375
544,544,2,50,100,0,relu,sgd,adaptive,0.01,False,0.9149110519899695,0.91375,0.9127544127535053,42533.53466796875,32.781494140625
545,545,2,50,100,0,relu,sgd,invscaling,0.01,True,0.07168873747478459,0.11875,0.06742055389997965,42552.957275390625,32.917236328125
546,546,2,50,100,0,relu,sgd,invscaling,0.01,False,0.055887388904880896,0.0925,0.0590582288819909,42479.78759765625,32.88818359375
547,547,2,50,100,0,relu,sgd,constant,0.001,True,0.9321630247308375,0.93,0.9299670652459753,42467.285888671875,33.001708984375
548,548,2,50,100,0,relu,sgd,constant,0.001,False,0.9347998397236574,0.9325,0.9322703138457124,42601.6455078125,33.124267578125
549,549,2,50,100,0,relu,sgd,adaptive,0.001,True,0.9225655752585225,0.9175,0.916993188863085,42529.251708984375,32.989013671875
550,550,2,50,100,0,relu,sgd,adaptive,0.001,False,0.9156816346068116,0.91375,0.9126012767580911,42534.661376953125,32.85107421875
551,551,2,50,100,0,relu,sgd,invscaling,0.001,True,0.08632421782038151,0.06875,0.05685834102059386,42682.478515625,32.840087890625
552,552,2,50,100,0,relu,sgd,invscaling,0.001,False,0.10298244839976034,0.0975,0.08503871283560015,42507.19970703125,40.060302734375
553,553,2,50,100,0,relu,sgd,constant,0.0001,True,0.9248507585455353,0.92125,0.9210757089968138,42441.282958984375,32.847412109375
554,554,2,50,100,0,relu,sgd,constant,0.0001,False,0.9350844656970577,0.93375,0.9330377469843295,42386.10205078125,32.837890625
555,555,2,50,100,0,relu,sgd,adaptive,0.0001,True,0.9183685855080064,0.91625,0.915193219296876,42575.95947265625,32.7783203125
556,556,2,50,100,0,relu,sgd,adaptive,0.0001,False,0.9198205059619157,0.91625,0.9154163808437954,42491.1650390625,32.7314453125
557,557,2,50,100,0,relu,sgd,invscaling,0.0001,True,0.10923193220954025,0.0875,0.06305711215489807,42769.93359375,32.55615234375
558,558,2,50,100,0,relu,sgd,invscaling,0.0001,False,0.02231751417159917,0.05625,0.027281824864523338,42625.37646484375,32.82861328125
559,559,2,50,100,0,relu,adam,constant,0.01,True,0.968664020471533,0.9675,0.9673477823246137,46866.251708984375,32.750732421875
560,560,2,50,100,0,relu,adam,constant,0.01,False,0.9676421383995197,0.96625,0.966145297284399,46819.403564453125,32.796875
561,561,2,50,100,0,relu,adam,adaptive,0.01,True,0.9660523605093269,0.965,0.9648574121010364,46906.48046875,32.65966796875
562,562,2,50,100,0,relu,adam,adaptive,0.01,False,0.9677430076904738,0.96625,0.9661851721435291,46875.11767578125,33.165771484375
563,563,2,50,100,0,relu,adam,invscaling,0.01,True,0.9635110136762896,0.9625,0.9623859586294149,46877.60107421875,32.736572265625
564,564,2,50,100,0,relu,adam,invscaling,0.01,False,0.9628382570336699,0.9625,0.962259130034791,47184.7802734375,32.553466796875
565,565,2,50,100,0,relu,adam,constant,0.001,True,0.9645531894732194,0.96375,0.9634454473488506,46855.38818359375,33.031005859375
566,566,2,50,100,0,relu,adam,constant,0.001,False,0.963344115979837,0.9625,0.9623073867676397,46823.103271484375,32.778564453125
567,567,2,50,100,0,relu,adam,adaptive,0.001,True,0.9652400411427711,0.96375,0.9637346580401125,46869.3759765625,32.805908203125
568,568,2,50,100,0,relu,adam,adaptive,0.001,False,0.9731366066683781,0.9725,0.9724507021294865,47138.085693359375,32.80224609375
569,569,2,50,100,0,relu,adam,invscaling,0.001,True,0.9672063316841579,0.96625,0.9660961510005015,46905.003173828125,32.83154296875
570,570,2,50,100,0,relu,adam,invscaling,0.001,False,0.967357997233583,0.96625,0.9662346818853103,46831.717041015625,32.802490234375
571,571,2,50,100,0,relu,adam,constant,0.0001,True,0.9653033517972541,0.965,0.9648105921938338,47211.262939453125,32.72509765625
572,572,2,50,100,0,relu,adam,constant,0.0001,False,0.9657861020065469,0.965,0.9648091424617118,46928.29931640625,32.538330078125
573,573,2,50,100,0,relu,adam,adaptive,0.0001,True,0.9661514437637672,0.965,0.9648987417184907,47105.1962890625,32.691162109375
574,574,2,50,100,0,relu,adam,adaptive,0.0001,False,0.9681363464595171,0.9675,0.9673031939941193,47458.61474609375,32.968505859375
575,575,2,50,100,0,relu,adam,invscaling,0.0001,True,0.9657748528388143,0.965,0.9648712532183361,46954.93798828125,32.65087890625
576,576,2,50,100,0,relu,adam,invscaling,0.0001,False,0.9697348457778868,0.96875,0.9686077704751177,46885.866943359375,32.640625
577,577,2,50,100,0,relu,lbfgs,constant,0.01,True,0.9643678964915567,0.96375,0.9634960113009282,32861.887939453125,33.40380859375
578,578,2,50,100,0,relu,lbfgs,constant,0.01,False,0.9667551245607116,0.96625,0.9661888601908839,31634.190673828125,33.04052734375
579,579,2,50,100,0,relu,lbfgs,adaptive,0.01,True,0.960354077351831,0.96,0.9597898852517792,31316.5537109375,36.65625
580,580,2,50,100,0,relu,lbfgs,adaptive,0.01,False,0.9667337040670846,0.96625,0.9660717406787129,31895.6259765625,32.78369140625
581,581,2,50,100,0,relu,lbfgs,invscaling,0.01,True,0.963320804858965,0.9625,0.962377372314885,31594.138916015625,32.9091796875
582,582,2,50,100,0,relu,lbfgs,invscaling,0.01,False,0.96713555808068,0.96625,0.9662784636787671,32302.937744140625,34.36279296875
583,583,2,50,100,0,relu,lbfgs,constant,0.001,True,0.9608848670823997,0.96,0.9598634496532905,30601.0869140625,32.85498046875
584,584,2,50,100,0,relu,lbfgs,constant,0.001,False,0.9633843748792102,0.9625,0.9623799655939049,32341.53466796875,32.56396484375
585,585,2,50,100,0,relu,lbfgs,adaptive,0.001,True,0.960736651630239,0.96,0.95986167926757,31661.3818359375,32.89501953125
586,586,2,50,100,0,relu,lbfgs,adaptive,0.001,False,0.9681684800009575,0.9675,0.9674151770248818,31789.848876953125,32.759765625
587,587,2,50,100,0,relu,lbfgs,invscaling,0.001,True,0.9668282897368337,0.96625,0.9660166524976229,33453.541015625,32.92919921875
588,588,2,50,100,0,relu,lbfgs,invscaling,0.001,False,0.9671083409033074,0.96625,0.9662948671337336,32313.11279296875,32.75732421875
589,589,2,50,100,0,relu,lbfgs,constant,0.0001,True,0.9744103729534142,0.97375,0.9737845462053051,32092.99658203125,32.965576171875
590,590,2,50,100,0,relu,lbfgs,constant,0.0001,False,0.961936603363149,0.96125,0.9608478151350139,31370.051513671875,32.84814453125
591,591,2,50,100,0,relu,lbfgs,adaptive,0.0001,True,0.9657293379524847,0.965,0.964795964477002,31725.75634765625,32.7490234375
592,592,2,50,100,0,relu,lbfgs,adaptive,0.0001,False,0.9643925775592045,0.96375,0.9635277339065973,31674.487060546875,33.08984375
593,593,2,50,100,0,relu,lbfgs,invscaling,0.0001,True,0.9695065824330009,0.96875,0.9686994924113685,31233.3544921875,25.3642578125
594,594,2,50,100,0,relu,lbfgs,invscaling,0.0001,False,0.9692545417020741,0.96875,0.9687319731203846,32812.491455078125,33.07080078125
595,595,2,50,100,0,tanh,sgd,constant,0.01,True,0.9015108116185826,0.8975,0.8968754964053093,57980.27294921875,44.5810546875
596,596,2,50,100,0,tanh,sgd,constant,0.01,False,0.9091385793278728,0.90625,0.9055098028990684,57751.94482421875,73.094970703125
597,597,2,50,100,0,tanh,sgd,adaptive,0.01,True,0.9254209669308224,0.92,0.9197290667041389,57283.652099609375,73.18408203125
598,598,2,50,100,0,tanh,sgd,adaptive,0.01,False,0.9167838237250406,0.9125,0.9124080336049463,57053.12548828125,73.13232421875
599,599,2,50,100,0,tanh,sgd,invscaling,0.01,True,0.12477614981915214,0.14875,0.12206876007044869,56500.03173828125,70.820068359375
600,600,2,50,100,0,tanh,sgd,invscaling,0.01,False,0.09595978803965384,0.1025,0.0811258876329987,56553.495361328125,70.641845703125
601,601,2,50,100,0,tanh,sgd,constant,0.001,True,0.9096088021081233,0.905,0.9037828568562948,57193.802001953125,72.92529296875
602,602,2,50,100,0,tanh,sgd,constant,0.001,False,0.9066386315735968,0.90375,0.9028677317968762,57448.376953125,72.951171875
603,603,2,50,100,0,tanh,sgd,adaptive,0.001,True,0.9108353607024811,0.9075,0.9068446375444827,57463.74755859375,72.91357421875
604,604,2,50,100,0,tanh,sgd,adaptive,0.001,False,0.9216420596440651,0.9175,0.9173250471008216,57701.978271484375,72.96142578125
605,605,2,50,100,0,tanh,sgd,invscaling,0.001,True,0.12183938610230825,0.11125,0.10531688527452943,56697.070068359375,70.328125
606,606,2,50,100,0,tanh,sgd,invscaling,0.001,False,0.19370037839428647,0.16125,0.13276518662287706,56567.07373046875,70.397705078125
607,607,2,50,100,0,tanh,sgd,constant,0.0001,True,0.9089600774451039,0.905,0.9036514739825726,57373.387939453125,73.00341796875
608,608,2,50,100,0,tanh,sgd,constant,0.0001,False,0.9211209119188811,0.91625,0.9157114238882582,57223.1787109375,73.10888671875
609,609,2,50,100,0,tanh,sgd,adaptive,0.0001,True,0.913452948732554,0.90875,0.9078935570868222,57187.6728515625,73.656494140625
610,610,2,50,100,0,tanh,sgd,adaptive,0.0001,False,0.9016562992615056,0.8975,0.8963539800146597,57194.881591796875,73.13623046875
611,611,2,50,100,0,tanh,sgd,invscaling,0.0001,True,0.13560819593466586,0.17375,0.12425236194603775,56503.61474609375,70.771240234375
612,612,2,50,100,0,tanh,sgd,invscaling,0.0001,False,0.197508351406596,0.1725,0.1471917802502096,56320.6884765625,70.406005859375
613,613,2,50,100,0,tanh,adam,constant,0.01,True,0.9632542461434974,0.9625,0.9624143927584906,62428.507568359375,74.02294921875
614,614,2,50,100,0,tanh,adam,constant,0.01,False,0.9628475842557701,0.96125,0.9611618029103037,62110.72265625,76.6865234375
615,615,2,50,100,0,tanh,adam,adaptive,0.01,True,0.9647930640822168,0.96375,0.9636504955485562,62188.75732421875,74.282470703125
616,616,2,50,100,0,tanh,adam,adaptive,0.01,False,0.9605935208791776,0.95875,0.9586742151222195,62114.23388671875,74.64404296875
617,617,2,50,100,0,tanh,adam,invscaling,0.01,True,0.9645536442063742,0.96375,0.963679598480962,62149.8935546875,74.80517578125
618,618,2,50,100,0,tanh,adam,invscaling,0.01,False,0.9658890738415771,0.965,0.9648732036804184,62271.419189453125,74.0107421875
619,619,2,50,100,0,tanh,adam,constant,0.001,True,0.9598546858614924,0.95875,0.9585146660501781,62171.109619140625,74.041015625
620,620,2,50,100,0,tanh,adam,constant,0.001,False,0.9598557181192647,0.95875,0.9585766920530364,62323.712158203125,74.3115234375
621,621,2,50,100,0,tanh,adam,adaptive,0.001,True,0.9647687339946347,0.96375,0.9636423852397736,62026.09375,74.408203125
622,622,2,50,100,0,tanh,adam,adaptive,0.001,False,0.9646429745338603,0.96375,0.9635900884523617,62027.85400390625,57.8544921875
623,623,2,50,100,0,tanh,adam,invscaling,0.001,True,0.9648541720930374,0.96375,0.9637472321471862,63147.24560546875,74.327392578125
624,624,2,50,100,0,tanh,adam,invscaling,0.001,False,0.969533765710886,0.96875,0.9686975414522341,62550.531494140625,74.498779296875
625,625,2,50,100,0,tanh,adam,constant,0.0001,True,0.9661611132475396,0.965,0.9648947212497988,62202.386962890625,74.2646484375
626,626,2,50,100,0,tanh,adam,constant,0.0001,False,0.9657649687184048,0.965,0.9648640834365441,62487.018798828125,74.5947265625
627,627,2,50,100,0,tanh,adam,adaptive,0.0001,True,0.9688827071201611,0.9675,0.9673807523209121,62330.18310546875,74.007080078125
628,628,2,50,100,0,tanh,adam,adaptive,0.0001,False,0.9594877519572641,0.95875,0.9585593713372519,62635.153564453125,73.91748046875
629,629,2,50,100,0,tanh,adam,invscaling,0.0001,True,0.9625585490084922,0.96125,0.9612378427012277,62262.673095703125,74.31494140625
630,630,2,50,100,0,tanh,adam,invscaling,0.0001,False,0.9630273554544757,0.9625,0.9623215602292065,62200.163330078125,74.195068359375
631,631,2,50,100,0,tanh,lbfgs,constant,0.01,True,0.9673474557231684,0.96625,0.9663988537041586,49081.086181640625,74.701904296875
632,632,2,50,100,0,tanh,lbfgs,constant,0.01,False,0.9630441999562368,0.9625,0.9623542022667111,40609.3427734375,74.919677734375
633,633,2,50,100,0,tanh,lbfgs,adaptive,0.01,True,0.964672298301056,0.96375,0.9639565553110286,50773.787109375,74.849853515625
634,634,2,50,100,0,tanh,lbfgs,adaptive,0.01,False,0.9656962628056679,0.965,0.9650021685589352,20999.636474609375,41.66748046875
635,635,2,50,100,0,tanh,lbfgs,invscaling,0.01,True,0.9653685479904992,0.965,0.9647722980275668,52728.072021484375,74.625732421875
636,636,2,50,100,0,tanh,lbfgs,invscaling,0.01,False,0.9679601854072327,0.9675,0.967505450913267,22489.1708984375,74.711181640625
637,637,2,50,100,0,tanh,lbfgs,constant,0.001,True,0.968228538808516,0.9675,0.9676298768324513,24690.850830078125,74.65380859375
638,638,2,50,100,0,tanh,lbfgs,constant,0.001,False,0.9643960110423526,0.96375,0.963749358301432,28885.19189453125,74.62158203125
639,639,2,50,100,0,tanh,lbfgs,adaptive,0.001,True,0.9639531869673748,0.96375,0.9636772331853287,21289.97119140625,50.533447265625
