idx,train(cpu_line)(nano sec),test(cpu_line)(nano sec),train(mem)(MiB),test(mem)(MiB),total_addr_space(mem)(MiB)
4655,1e+10,9664546.0,8.5,0.0,150.8
4656,1e+10,9714560.0,6.2,0.0,158.5
4657,1e+10,9765468.0,14.4,18.0,171.8
4658,1e+10,9803098.0,8.5,0.0,159.6
4659,1e+10,9753079.0,6.6,0.0,161.8
4660,1e+10,9605204.0,12.4,0.0,161.0
4661,9951562236.0,9647794.0,16.5,0.0,164.2
4662,1e+10,9595568.0,10.5,0.0,154.4
4663,1e+10,10183409.0,12.5,0.0,161.5
4664,1e+10,9530060.0,12.5,0.0,156.9
4665,1e+10,9642539.0,10.3,0.0,167.3
4666,1e+10,9703722.0,12.5,0.0,155.4
4667,1e+10,9677538.0,8.1,0.5,157.4
4668,1e+10,9584548.0,12.6,0.0,158.7
4669,1e+10,9723013.0,14.5,0.0,156.8
4670,1e+10,9830023.0,10.5,0.0,152.7
4671,1e+10,9635753.0,8.6,0.0,158.9
4672,1e+10,9865515.0,10.5,0.0,161.9
4673,1e+10,9631787.0,6.5,0.0,151.7
4674,1e+10,9641005.0,16.5,0.0,157.9
4675,1e+10,9776142.0,10.4,0.0,154.2
4676,1e+10,14777462.0,8.4,0.0,148.2
4677,1e+10,9727440.0,12.1,0.5,154.9
4678,1e+10,9759472.0,8.4,0.0,157.0
4679,1e+10,10212754.0,28.4,0.0,172.2
4680,1e+10,9789138.0,12.4,0.0,156.6
4681,4755926628.0,9722131.0,37.8,0.0,183.3
4682,7988678232.0,9845907.0,35.1,0.0,181.2
4683,6812940559.0,9750067.0,45.7,0.0,188.7
4684,5826172823.0,9759059.0,45.1,0.0,194.5
4685,7115100072.0,9846580.0,47.1,0.0,193.5
4686,5228094636.0,10903927.0,47.6,0.0,190.4
4687,4403096321.0,9757812.0,49.0,0.0,192.5
4688,5867898544.0,9767380.0,41.3,0.0,189.5
4689,4116130981.0,9799733.0,41.1,0.0,188.3
4690,4116208291.0,9735029.0,48.7,0.0,193.0
4691,4983299182.0,9773142.0,62.7,0.0,210.5
4692,5939030782.0,9928566.0,63.0,0.0,208.5
4693,5028377501.0,9918870.0,39.4,0.0,183.3
4694,4642263762.0,9900630.0,41.0,0.0,186.9
4695,4205142970.0,9777366.0,50.5,0.0,198.8
4696,4536141236.0,9868983.0,43.0,0.0,193.5
4697,5817633573.0,9850294.0,42.5,0.0,195.2
4698,5420966942.0,9807671.0,44.4,0.0,193.8
4699,8228614786.0,5681677.0,16.4,0.0,162.4
4700,8168616393.0,6331631.0,10.4,0.0,153.6
4701,8338211650.0,5628814.0,10.5,0.0,159.8
4702,8253009212.0,6027182.0,14.6,2.0,159.4
4703,8181647085.0,5514477.0,10.4,0.0,156.0
4704,8349703985.0,5503214.0,32.5,0.0,171.3
4705,8267603195.0,5708814.0,6.6,0.0,162.5
4706,8314223250.0,5612654.0,8.4,0.0,150.6
4707,8383786716.0,5709134.0,36.7,0.0,178.9
4708,8088546605.0,5404078.0,34.4,0.0,175.2
4709,8203991836.0,5494605.0,16.5,0.0,156.7
4710,8242970222.0,5723790.0,30.4,0.0,172.0
4711,8261428361.0,5558574.0,12.1,0.0,161.3
4712,8166497132.0,5497166.0,8.4,0.0,155.8
4713,8078586907.0,5433709.0,4.4,0.0,157.3
4714,8263854726.0,5562766.0,32.4,0.0,173.1
4715,8321774039.0,5676462.0,8.5,0.0,158.7
4716,8238592735.0,5471840.0,12.6,0.0,155.2
4717,6186281087.0,5704192.0,16.5,0.0,160.6
4718,9207633651.0,5665311.0,10.5,0.0,162.6
4719,5506225821.0,5511325.0,10.5,0.0,163.1
4720,4641708186.0,5596220.0,12.0,0.0,159.3
4721,6741598446.0,5693628.0,10.5,0.0,158.3
4722,4820102551.0,5678107.0,12.6,0.0,161.4
4723,5132801004.0,5560346.0,8.4,0.0,150.7
4724,6372120356.0,5573754.0,12.6,2.0,160.4
4725,3922734000.0,5709306.0,12.6,0.0,157.8
4726,5676160728.0,5593849.0,12.5,0.0,155.6
4727,6549552282.0,5748792.0,12.4,0.0,158.6
4728,5196754138.0,5747896.0,34.0,0.0,179.2
4729,5592272448.0,6271450.0,10.3,0.0,157.6
4730,4574550171.0,5718487.0,12.6,0.0,159.0
4731,4505094509.0,5860343.0,14.6,0.0,160.2
4732,6184594052.0,5606357.0,32.3,0.0,177.3
4733,5902316124.0,5700853.0,12.5,0.0,166.0
4734,5496010565.0,5711381.0,14.6,0.0,162.8
4735,5726182315.0,5699700.0,45.7,0.0,192.7
4736,5736047835.0,7965308.0,45.0,0.0,191.1
4737,5815203894.0,6159830.0,62.2,0.1,207.1
4738,5887320450.0,7960827.0,40.9,0.2,183.0
4739,5832547718.0,5688660.0,37.7,0.0,187.3
4740,5726715091.0,5650707.0,40.6,0.0,184.7
4741,5818747765.0,8179963.0,37.3,0.0,178.9
4742,5889706072.0,5664691.0,38.8,0.2,189.5
4743,5876754958.0,5769235.0,36.9,0.0,182.3
4744,5881569229.0,5740851.0,66.3,0.0,206.6
4745,5835517811.0,5675090.0,39.3,0.2,181.8
4746,5831231085.0,5787155.0,65.7,0.0,206.6
4747,5711222369.0,5724498.0,56.3,0.0,211.3
4748,5759107640.0,5715634.0,40.5,0.0,184.1
4749,5527708421.0,7071927.0,41.1,0.3,189.9
4750,5917722756.0,5678097.0,42.3,0.0,184.0
4751,5925427282.0,5590642.0,41.4,0.2,187.7
4752,5738680394.0,5605458.0,42.0,0.1,190.9
4753,9710173283.0,6032563.0,18.5,16.0,175.9
4754,9614416790.0,6050930.0,16.6,0.0,160.2
4755,9577447023.0,6009170.0,8.5,0.0,157.6
4756,9810575755.0,6209043.0,10.4,0.0,159.3
4757,9643512846.0,6000402.0,16.4,0.0,155.8
4758,9629675695.0,5822674.0,12.6,0.0,157.5
4759,9646311638.0,6034514.0,10.6,0.0,160.2
4760,9704926788.0,5920785.0,16.4,22.0,178.9
4761,9665389684.0,6239603.0,10.5,0.0,152.4
4762,9649688594.0,6106323.0,34.6,0.0,173.0
4763,9809697314.0,5914258.0,14.6,0.0,166.7
4764,9551888353.0,6053394.0,8.5,0.0,160.6
4765,9706021866.0,6000274.0,10.4,0.0,158.6
4766,9748380237.0,6143474.0,34.5,0.0,179.4
4767,9963426321.0,6229554.0,10.4,0.0,158.5
4768,9638026510.0,6328867.0,8.5,0.0,156.1
4769,9675976021.0,6125098.0,14.5,0.0,156.0
4770,9826656219.0,6145200.0,12.1,0.7,154.0
4771,8004256936.0,6088117.0,6.3,0.0,153.2
4772,9703552016.0,6171673.0,34.4,0.0,179.9
4773,1e+10,6114013.0,10.6,0.0,163.0
4774,7937648556.0,6336671.0,10.4,0.0,161.4
4775,8984349073.0,6231523.0,14.4,0.0,155.9
4776,1e+10,6104295.0,12.3,0.0,155.6
4777,1e+10,6104234.0,12.5,0.0,155.1
4778,7612872536.0,6087373.0,40.5,0.0,181.4
4779,5292020391.0,6150350.0,16.5,0.0,158.0
4780,7270689955.0,6072465.0,14.5,0.0,158.4
4781,5823209481.0,6023730.0,12.3,0.0,157.8
4782,9030765716.0,6113685.0,12.6,0.0,157.7
4783,6541984639.0,6026934.0,8.5,0.0,151.7
4784,1e+10,6085144.0,10.5,0.0,152.7
4785,8171715773.0,6282905.0,10.6,20.0,169.4
4786,8841816473.0,6118523.0,20.6,0.0,167.1
4787,8862648604.0,6237724.0,18.5,0.0,161.0
4788,8756021690.0,6059453.0,16.7,0.0,159.1
4789,7216424331.0,6002526.0,42.1,0.0,188.2
4790,7069509968.0,8748030.0,38.2,0.0,191.9
4791,7188744035.0,5964031.0,38.4,0.2,191.7
4792,7453893009.0,5888864.0,39.6,0.0,187.2
4793,7301436077.0,5999841.0,39.5,0.0,184.1
4794,7274984611.0,6056706.0,36.3,0.1,192.1
4795,7217472436.0,8643395.0,65.2,0.0,210.6
4796,7071460124.0,7987683.0,49.5,0.2,191.3
4797,7210149604.0,5979523.0,43.3,0.0,191.0
4798,6877312273.0,5900771.0,63.6,0.3,205.5
4799,7186121232.0,8537253.0,40.3,0.5,194.9
4800,7108146030.0,5988452.0,43.5,0.0,187.9
4801,7099384821.0,5972740.0,38.0,0.0,180.5
4802,7226167719.0,6048165.0,41.2,0.4,187.8
4803,7323929615.0,8018439.0,61.6,0.0,202.4
4804,7223962449.0,7588487.0,41.2,0.0,185.3
4805,7051493998.0,8235847.0,43.4,0.0,188.5
4806,7313607788.0,6018182.0,39.3,0.0,183.4
4807,1e+10,10700971.0,8.7,0.0,156.7
4808,1e+10,10756747.0,14.5,0.0,158.3
4809,1e+10,10696716.0,16.5,0.0,163.8
4810,1e+10,10778572.0,14.4,0.0,158.2
4811,1e+10,10733612.0,24.5,0.0,169.6
4812,1e+10,10664268.0,14.5,0.0,158.5
4813,1e+10,10871373.0,10.4,0.0,159.5
4814,1e+10,10658829.0,12.5,0.0,157.1
4815,1e+10,10752910.0,10.5,0.0,153.1
4816,1e+10,10779773.0,16.4,2.0,161.0
4817,1e+10,10707814.0,14.7,0.0,158.2
4818,1e+10,10628782.0,10.5,0.0,153.9
4819,1e+10,10698709.0,10.5,0.0,154.4
4820,1e+10,10803386.0,10.6,0.0,157.2
4821,1e+10,10771841.0,12.5,0.0,154.6
4822,1e+10,10617671.0,14.7,0.0,159.7
4823,1e+10,10724619.0,8.4,0.0,156.5
4824,1e+10,10803471.0,10.6,0.0,152.5
4825,1e+10,10697363.0,12.6,0.0,165.3
4826,1e+10,10754296.0,10.5,0.0,163.2
4827,1e+10,10845563.0,10.5,0.0,156.1
4828,1e+10,10708383.0,12.7,0.0,159.0
4829,1e+10,10749121.0,10.6,0.0,158.8
4830,1e+10,10856675.0,14.5,0.0,159.8
4831,1e+10,10785574.0,18.5,0.0,158.3
4832,1e+10,11047847.0,18.5,0.0,162.5
4833,1e+10,10813514.0,18.4,0.0,162.4
4834,1e+10,10700652.0,12.5,2.0,157.8
4835,9888508893.0,10741902.0,18.4,0.0,162.6
4836,7792871032.0,10782927.0,8.4,0.0,155.4
4837,1e+10,10652880.0,28.5,0.0,169.6
4838,1e+10,10834929.0,10.4,0.0,156.2
4839,1e+10,10722867.0,10.7,0.0,164.1
4840,1e+10,10842131.0,18.5,0.0,166.1
4841,1e+10,10715124.0,16.5,0.0,159.7
4842,1e+10,10715925.0,10.5,0.0,156.6
4843,9148546022.0,10738550.0,45.8,0.0,194.7
4844,4781771557.0,10818518.0,41.7,0.0,186.4
4845,8264137089.0,10757750.0,53.1,0.0,195.1
4846,6594139805.0,10834199.0,71.2,0.0,214.3
4847,5373150553.0,10913495.0,51.8,0.0,194.7
4848,9366964717.0,10713144.0,43.2,0.0,191.5
4849,4257336882.0,10807256.0,68.4,0.0,210.0
4850,5240341412.0,10884376.0,45.3,0.0,195.7
4851,4626181544.0,10959896.0,41.3,0.0,194.6
4852,5621709546.0,10939353.0,45.4,0.0,189.2
4853,5058298254.0,10756346.0,60.7,0.0,201.2
4854,5861929712.0,10899418.0,46.6,0.0,197.2
4855,6228428159.0,10857530.0,42.0,0.0,190.5
4856,4907936781.0,10894138.0,43.3,0.0,197.8
4857,5559788397.0,9726875.0,54.0,0.0,202.9
4858,5398640032.0,10859515.0,45.8,0.0,189.0
4859,5417648842.0,10838907.0,65.0,0.0,206.0
4860,7164490068.0,10985147.0,43.4,0.0,193.1
4861,6809066878.0,4629886.0,8.5,0.0,154.6
4862,6623420235.0,4621400.0,10.2,0.8,155.8
4863,6666658651.0,4659317.0,14.6,0.0,160.5
4864,6660655962.0,4719954.0,8.4,0.7,155.3
4865,6793844358.0,4572109.0,8.5,0.0,159.2
4866,6652414225.0,4697995.0,10.4,0.8,153.0
4867,6624783267.0,4678120.0,14.5,0.0,163.6
4868,6690956260.0,4671526.0,8.5,0.0,164.3
4869,6812217946.0,4715012.0,10.4,0.8,161.5
4870,6635119991.0,4685345.0,8.5,0.0,157.0
4871,6633296201.0,4757120.0,16.4,0.8,164.1
4872,6654548059.0,4742430.0,34.3,0.0,177.1
4873,6680441790.0,4987710.0,10.5,0.0,154.5
4874,6742896790.0,4614138.0,10.4,0.8,157.5
4875,6622758968.0,4826009.0,8.5,0.0,152.8
4876,6704727042.0,4752280.0,8.6,0.0,159.4
4877,6659313640.0,4818486.0,32.5,0.0,174.0
4878,6697182515.0,4653652.0,16.4,18.0,175.7
4879,7473084614.0,4756243.0,10.6,0.0,153.3
4880,4738181033.0,4633650.0,14.5,0.0,162.3
4881,6528653792.0,4655569.0,30.6,0.0,176.7
4882,7635782424.0,4842450.0,10.5,0.0,156.1
4883,6412345212.0,4708623.0,14.3,0.8,158.9
4884,4477664476.0,4798479.0,10.6,0.0,164.1
4885,7781286236.0,4689678.0,12.5,0.0,159.3
4886,7860149185.0,4646286.0,12.5,0.0,151.1
4887,6354691763.0,4708685.0,10.4,0.0,156.1
4888,5757236861.0,8218006.0,14.9,0.0,160.7
4889,5908361144.0,4971213.0,12.6,0.0,160.1
4890,6067383071.0,4720172.0,10.7,0.0,160.9
4891,6283574136.0,4719115.0,8.7,0.0,155.8
4892,5577099714.0,4575850.0,6.4,0.8,151.6
4893,6525616606.0,4835659.0,16.5,0.0,164.7
4894,5485543741.0,4610698.0,16.3,0.0,166.2
4895,6387087590.0,4903562.0,12.6,0.0,161.9
4896,4646459111.0,4718505.0,16.5,0.0,160.1
4897,4325570505.0,4683753.0,29.3,0.0,171.4
4898,4326280875.0,4695401.0,32.7,0.0,175.4
4899,4356284783.0,4769513.0,47.4,0.0,188.5
4900,4310050679.0,4832265.0,28.2,0.0,173.8
4901,4514787073.0,4746856.0,27.6,0.0,175.3
4902,4414315972.0,4736552.0,34.4,0.0,181.1
4903,4324299435.0,4688679.0,41.8,0.0,185.4
4904,4336456296.0,4682951.0,25.7,0.0,171.9
4905,4421053504.0,4856039.0,29.6,0.0,174.1
4906,4380217816.0,4667879.0,27.5,0.0,173.9
4907,4400876281.0,4711527.0,31.8,0.0,179.9
4908,4352953787.0,4854919.0,53.3,0.0,198.5
4909,4483351213.0,4669959.0,29.9,0.0,174.4
4910,4342770393.0,4841383.0,28.8,0.0,173.0
4911,4301266016.0,6481673.0,47.2,0.0,192.1
4912,4479932482.0,4740007.0,29.1,0.0,172.7
4913,4393940277.0,4667687.0,26.7,0.0,175.3
4914,4464254917.0,4796326.0,28.5,0.0,179.7
4915,7505784084.0,4915399.0,10.5,0.0,152.5
4916,7638278969.0,4938119.0,34.5,0.0,175.8
4917,7510009677.0,4981063.0,18.5,0.0,164.1
4918,7519873813.0,4782293.0,10.5,0.0,157.1
4919,7598235933.0,4951575.0,10.5,0.0,162.7
4920,7645131611.0,4947706.0,10.5,0.0,156.6
4921,7532826667.0,4983388.0,14.4,2.0,166.5
4922,7560629496.0,4995679.0,10.0,0.0,159.9
4923,7582783240.0,4856931.0,19.2,0.0,165.2
4924,7533340153.0,4998884.0,18.6,0.0,163.6
4925,7756198909.0,5032901.0,36.5,0.0,179.9
4926,7623997431.0,4969992.0,16.6,0.0,158.0
4927,7530418739.0,4889707.0,8.6,0.0,161.8
4928,7783729658.0,5013067.0,14.6,0.0,166.0
4929,7576677189.0,5169069.0,6.5,0.0,156.5
4930,7577149616.0,4880687.0,28.5,0.0,169.5
4931,7678352353.0,5679149.0,8.5,0.0,156.4
4932,7643667879.0,4910513.0,34.5,0.0,174.6
4933,8734919948.0,5063026.0,36.5,0.0,179.7
4934,6197973715.0,4976435.0,16.5,0.0,158.4
4935,8895342051.0,5062292.0,12.5,0.0,161.3
4936,6957896405.0,4942997.0,10.5,0.0,152.9
4937,6551299272.0,4940150.0,12.4,0.0,157.0
4938,6415165864.0,4919191.0,10.5,0.0,162.6
4939,8213106419.0,5021816.0,8.3,0.9,155.5
4940,7660092344.0,5084152.0,18.5,0.0,168.6
4941,8755367528.0,5822743.0,34.5,0.0,175.7
4942,6692861784.0,4997305.0,6.3,0.9,159.7
4943,8106464302.0,4967769.0,10.5,0.0,155.7
4944,8059202686.0,5043226.0,14.3,0.9,158.3
4945,6909082458.0,4979963.0,8.7,0.0,160.6
4946,7919027500.0,4866811.0,14.4,0.9,158.4
4947,8369915442.0,4892571.0,12.4,0.0,155.9
4948,6238523683.0,4956443.0,12.5,0.0,160.3
4949,8729373124.0,5103963.0,13.2,0.0,157.9
4950,7868518035.0,5133020.0,16.3,14.0,178.5
4951,5313183941.0,5021468.0,28.9,0.0,176.7
4952,5308379726.0,4902301.0,37.8,0.0,182.9
4953,5442355922.0,4896701.0,51.4,0.0,194.9
4954,5203325136.0,4957533.0,36.2,0.0,183.6
4955,5349353494.0,4905661.0,26.5,0.0,171.5
4956,5315576566.0,4937438.0,46.9,0.0,187.5
4957,5335749169.0,4983422.0,32.5,0.0,183.5
4958,5168874424.0,4948094.0,27.6,0.0,176.3
4959,5289302508.0,4924030.0,49.4,0.0,194.2
4960,5306460168.0,4882142.0,35.1,0.0,179.2
4961,5242868027.0,4863550.0,28.4,0.0,176.9
4962,5129740246.0,4923998.0,50.4,0.1,196.7
4963,5177374861.0,4883294.0,25.3,0.0,169.8
4964,5176609933.0,5044383.0,27.7,0.0,176.8
4965,5311217055.0,5087710.0,35.3,0.0,179.0
4966,5268384546.0,4919774.0,33.2,0.0,182.7
4967,5330118081.0,4985054.0,26.4,0.0,172.3
4968,5284259033.0,4877822.0,30.3,0.0,179.5
4969,8381280476.0,8845310.0,8.6,0.0,162.4
4970,8403425719.0,7831371.0,32.5,0.0,174.4
4971,8330319785.0,7751349.0,9.3,2.0,156.4
4972,8502581137.0,7926234.0,10.4,0.7,155.9
4973,8369021548.0,8049184.0,11.3,0.0,156.9
4974,8381526774.0,8525889.0,12.5,0.0,165.6
4975,8426200196.0,7875981.0,10.5,0.0,164.4
4976,8409682472.0,7905587.0,8.4,0.8,160.1
4977,8425082898.0,7922807.0,14.6,22.0,180.9
4978,8375344464.0,7844253.0,30.6,0.0,172.7
4979,8429652015.0,7777569.0,8.3,0.0,158.6
4980,8448121462.0,7940580.0,10.5,0.0,158.3
4981,8467701080.0,7831337.0,8.4,0.0,152.1
4982,8543944527.0,7866763.0,12.5,0.0,162.9
4983,8432564135.0,8353196.0,10.4,0.0,152.8
4984,8559025114.0,8043216.0,12.5,0.0,162.1
4985,8605201565.0,7895220.0,8.6,0.0,157.2
4986,8342934576.0,7770360.0,12.6,0.0,154.3
4987,9574364884.0,7770810.0,8.5,0.0,157.1
4988,9759540686.0,7897787.0,10.5,0.0,157.0
4989,9646164614.0,7851421.0,12.8,0.0,157.9
4990,9631102303.0,7906655.0,16.6,0.0,162.6
4991,9661879335.0,8025472.0,10.4,12.8,161.1
4992,9639730167.0,7857090.0,11.1,0.0,167.7
4993,9598922777.0,7801636.0,6.5,0.0,150.5
4994,9594885867.0,7838180.0,6.5,0.7,153.0
4995,9699752773.0,7934981.0,8.5,0.0,154.8
4996,9598678371.0,7888486.0,14.6,0.0,158.9
4997,9612529751.0,7950855.0,31.2,0.0,183.6
4998,9597463328.0,7935304.0,12.6,0.0,157.1
4999,9675287041.0,7847274.0,10.4,0.0,165.8
5000,9638815679.0,7829930.0,10.5,0.0,168.1
5001,9626496867.0,7758219.0,14.5,2.0,161.6
5002,9737642619.0,7872395.0,10.5,0.0,159.2
5003,9604299924.0,7838092.0,10.5,0.0,162.9
5004,9639315006.0,8016908.0,18.4,0.0,161.0
5005,3044539409.0,7989996.0,33.0,0.0,182.3
5006,5271343569.0,7964717.0,55.0,0.0,196.5
5007,4836818661.0,7979597.0,32.0,0.0,178.7
5008,5406935532.0,8077774.0,37.9,0.0,178.6
5009,4747514259.0,7985006.0,35.9,0.0,184.2
5010,6081906718.0,7988334.0,32.5,0.0,182.2
5011,3998704878.0,8019214.0,35.4,0.0,182.7
5012,4720894446.0,8534958.0,32.3,0.0,179.5
5013,3521759888.0,7886095.0,53.1,0.0,198.6
5014,4718115460.0,8026063.0,30.9,0.0,183.0
5015,4513520356.0,7980751.0,56.3,0.0,200.0
5016,4614305334.0,7910415.0,55.1,0.0,195.9
5017,6068471214.0,8001328.0,53.2,0.0,198.2
5018,5180453771.0,7992688.0,33.4,0.0,176.7
5019,3749338827.0,8020624.0,35.5,0.0,178.5
5020,5477528473.0,7962365.0,42.5,0.0,184.5
5021,3900828695.0,7986432.0,53.5,0.0,196.4
5022,3745272202.0,8037700.0,33.2,0.0,184.0
5023,7155792495.0,4972810.0,18.5,0.0,162.0
5024,7009649475.0,5036748.0,10.7,2.0,156.8
5025,6975968446.0,4996047.0,8.7,0.0,161.1
5026,7071815841.0,5267503.0,30.5,0.0,169.7
5027,6964270564.0,5065555.0,18.5,2.0,163.8
5028,7017986422.0,4833943.0,18.3,0.8,160.1
5029,6959186809.0,4978680.0,8.5,0.0,153.5
5030,6984457767.0,5009465.0,8.5,0.0,159.1
5031,7029018573.0,4832251.0,34.8,0.0,179.5
5032,6984663127.0,4979740.0,8.4,0.0,157.9
5033,7010986898.0,4965598.0,8.5,0.0,161.8
5034,6876454341.0,4784992.0,14.5,0.0,162.6
5035,6865766888.0,4869856.0,8.7,0.0,156.8
5036,7023950437.0,5072801.0,10.5,0.0,160.9
5037,6987179499.0,5023234.0,12.5,0.0,158.9
5038,7003048588.0,5077763.0,10.5,0.6,160.4
5039,7134138886.0,5482369.0,8.6,0.0,154.9
5040,6994093630.0,5047172.0,18.3,0.0,159.9
5041,3914867378.0,5026789.0,16.6,0.0,164.6
5042,4626255750.0,5032230.0,16.7,0.0,160.5
5043,6253736452.0,4970502.0,14.4,0.0,161.3
5044,5028768897.0,4922023.0,14.5,0.0,166.9
5045,8180066170.0,4975720.0,10.7,0.0,159.2
5046,5836510924.0,4936520.0,22.5,0.0,167.4
5047,5396499125.0,5127464.0,10.6,0.0,155.3
5048,4305168861.0,5052905.0,18.4,0.0,167.6
5049,6778366924.0,4957417.0,12.6,0.0,161.9
5050,4601457579.0,4915146.0,12.5,0.0,157.3
5051,5527423356.0,4868330.0,24.4,0.0,166.0
5052,6942571820.0,5002283.0,12.5,0.0,158.0
5053,5655375720.0,5547849.0,16.6,4.0,165.4
5054,5345481495.0,5004843.0,28.5,0.0,178.1
5055,4195872458.0,4962027.0,12.5,0.0,158.5
5056,6156064754.0,4959884.0,12.4,0.0,157.1
5057,4144424194.0,5031659.0,12.1,1.0,162.8
5058,7432464210.0,5424522.0,10.6,0.0,155.8
5059,4735320995.0,4954156.0,37.4,0.0,181.1
5060,4744006946.0,5012844.0,36.6,0.0,182.9
5061,4796974888.0,5029741.0,34.4,0.0,177.3
5062,4714893561.0,4891852.0,32.0,0.0,182.2
5063,4798466262.0,4952205.0,59.9,0.0,203.9
5064,4705021884.0,5169228.0,54.6,0.0,195.5
5065,4805930826.0,4923469.0,41.2,0.0,185.1
5066,4671490776.0,5010509.0,36.4,0.0,181.6
5067,4824730645.0,5046445.0,33.6,0.2,187.4
5068,4719494370.0,4931085.0,34.3,0.0,181.7
5069,4966712695.0,5061453.0,55.6,0.0,197.5
5070,4780036745.0,5078061.0,55.7,0.0,204.1
5071,4941312316.0,3603379.0,38.7,0.0,185.2
5072,4740952239.0,6312392.0,35.6,0.0,179.5
5073,4823830015.0,6545544.0,57.8,0.0,199.4
5074,4765065911.0,4990062.0,56.2,0.5,204.5
5075,4817982799.0,6582120.0,35.4,0.0,190.6
5076,4722575140.0,4957422.0,35.9,0.0,182.2
5077,8005968924.0,5168877.0,10.3,0.7,163.6
5078,8084055327.0,5264877.0,14.7,0.0,157.4
5079,8031159864.0,5141389.0,10.4,0.9,158.1
5080,8115784343.0,5305837.0,12.5,0.0,161.2
5081,8141664165.0,5308493.0,38.5,0.0,179.4
5082,8154145534.0,5229901.0,34.1,0.0,176.1
5083,8002451744.0,5274285.0,14.5,18.0,173.9
5084,8183520272.0,6428361.0,14.5,0.0,159.7
5085,8271815819.0,5393165.0,36.5,0.0,179.3
5086,8108237992.0,5230413.0,14.5,0.0,160.0
5087,8175553574.0,5245325.0,16.4,22.0,179.1
5088,8101359034.0,5194477.0,10.6,4.0,157.6
5089,8058056602.0,5255053.0,12.5,0.0,162.0
5090,8119629219.0,5145262.0,10.5,2.0,154.7
5091,8050723225.0,5447341.0,8.5,0.0,157.2
5092,8049192797.0,5299118.0,14.5,22.0,177.9
5093,8150186996.0,5236365.0,36.6,0.0,177.4
5094,8059878030.0,5314957.0,12.5,0.0,155.2
5095,8596568028.0,5333582.0,12.5,0.0,153.6
5096,5654907407.0,5314381.0,10.6,0.0,153.3
5097,9061083198.0,5376749.0,10.5,0.0,163.0
5098,8949375775.0,5435756.0,12.4,0.0,154.2
5099,9525851809.0,6052458.0,16.5,0.0,164.4
5100,5209350212.0,5444012.0,12.6,0.0,152.0
5101,8071845319.0,5541260.0,6.5,0.0,161.6
5102,6968015204.0,5297230.0,14.1,1.0,164.4
5103,4943322022.0,5268109.0,10.4,0.0,158.0
5104,6866315613.0,5340013.0,8.7,0.0,154.3
5105,7947739050.0,5291598.0,10.2,1.1,157.5
5106,8965990392.0,5221773.0,12.5,0.0,154.3
5107,8162573417.0,5247534.0,10.5,0.0,152.9
5108,9147908683.0,5239918.0,10.5,0.0,166.3
5109,7161609847.0,5284205.0,12.4,0.0,162.1
5110,8392468346.0,5264654.0,8.5,0.0,155.0
5111,6453197306.0,5912652.0,8.4,0.0,157.5
5112,6548683792.0,5368909.0,10.5,0.0,159.3
5113,6021034481.0,5209518.0,55.1,0.1,197.9
5114,5876335792.0,5407725.0,32.4,0.0,177.6
5115,5870318344.0,5241870.0,37.8,0.0,180.0
5116,5824623852.0,5258670.0,33.1,0.0,182.2
5117,5894312153.0,5297582.0,49.8,0.0,191.0
5118,5902572671.0,5219694.0,52.8,0.0,196.2
5119,5819325382.0,5313262.0,32.5,0.0,187.4
5120,5678029559.0,5227470.0,40.1,0.0,183.8
5121,6004962879.0,5246990.0,33.3,0.0,180.6
5122,5854491217.0,5344654.0,37.5,0.3,188.0
5123,5931972738.0,5376813.0,54.1,0.0,197.5
5124,5702881799.0,5321742.0,41.7,0.0,183.0
5125,5685679494.0,5275853.0,30.6,0.0,173.6
5126,5814045253.0,5544749.0,34.5,0.0,179.9
5127,5795399864.0,5355057.0,36.0,0.1,186.6
5128,5990129053.0,6140515.0,58.5,0.2,202.3
5129,5897243850.0,5304721.0,53.3,0.0,196.3
5130,6009898775.0,5280099.0,38.9,0.0,179.7
5131,9146290294.0,8774316.0,10.4,0.0,157.2
5132,9097121245.0,8938972.0,14.5,0.0,158.2
5133,9210542950.0,8745537.0,16.6,0.0,158.6
5134,9096940622.0,8794031.0,16.5,0.0,162.5
5135,9249681014.0,8792861.0,14.3,0.8,160.0
5136,9134763901.0,8804302.0,22.3,0.0,167.9
5137,9207654212.0,8839392.0,6.4,2.7,156.2
5138,9110753833.0,8907348.0,12.4,0.7,155.4
5139,9183134760.0,8872838.0,8.4,0.7,162.9
5140,9232579995.0,9262530.0,20.6,0.7,164.6
5141,9120537139.0,8712750.0,15.3,2.0,160.7
5142,9120827282.0,8836231.0,12.3,0.0,162.1
5143,9181624246.0,8945375.0,10.5,0.0,155.2
5144,9181798926.0,8723636.0,8.5,0.0,156.6
5145,9120063108.0,8918543.0,10.5,0.0,153.9
5146,9122616376.0,8820583.0,10.6,0.0,159.5
5147,9185790299.0,8868513.0,10.5,0.0,155.5
5148,9115271465.0,9729061.0,10.6,0.0,161.2
5149,1e+10,8676181.0,6.4,0.0,157.6
5150,1e+10,8757552.0,14.7,4.0,163.8
5151,9817583288.0,8869741.0,10.4,0.7,155.9
5152,1e+10,8884200.0,10.5,0.0,165.7
5153,1e+10,8905189.0,16.2,0.8,158.9
5154,8943037113.0,8858337.0,12.6,0.0,160.2
5155,1e+10,8749374.0,10.5,0.0,157.5
5156,9741684313.0,8836315.0,14.4,0.8,161.7
