idx,train(cpu_line)(nano sec),test(cpu_line)(nano sec),train(mem)(MiB),test(mem)(MiB),total_addr_space(mem)(MiB)
1904,9e+10,117219582.0,0.1,0.6,152.3
1905,9e+10,117050538.0,0.1,0.5,152.2
1906,9e+10,117021780.0,0.1,0.6,152.0
1907,9e+10,112657061.0,0.1,0.6,151.9
1908,9e+10,113041909.0,0.1,0.5,152.2
1909,1e+11,119045734.0,0.1,0.6,152.4
1910,9e+10,119041166.0,0.1,0.6,151.9
1911,1e+11,119155577.0,0.1,0.5,152.3
1912,1e+11,119147389.0,0.1,0.6,152.2
1913,1e+11,118890585.0,0.1,0.6,151.8
1914,1e+11,118638172.0,0.1,0.5,152.4
1915,1e+11,119198656.0,0.1,0.6,152.5
1916,1e+11,118623873.0,0.1,0.6,152.0
1917,1e+11,118915841.0,0.1,0.4,151.8
1918,1e+11,119042754.0,0.1,0.6,151.8
1919,1e+11,119212821.0,0.1,0.6,151.8
1920,1e+11,118748897.0,0.1,0.4,151.9
1921,1e+11,126951815.0,0.1,0.6,152.1
1922,1e+11,119207452.0,0.1,0.6,151.9
1923,1e+11,119347344.0,0.1,0.6,151.9
1924,1e+11,118461301.0,0.1,0.4,151.5
1925,1e+11,119070021.0,0.1,0.6,151.7
1926,1e+11,119113157.0,0.1,0.6,152.2
1927,8e+10,119511495.0,26.6,0.0,177.8
1928,6e+10,118875688.0,26.8,0.0,178.3
1929,6e+10,118535085.0,26.3,0.0,178.0
1930,8e+10,119214507.0,24.3,0.0,175.9
1931,7e+10,119147628.0,25.7,0.0,176.6
1932,6e+10,119992461.0,26.1,0.0,177.7
1933,4e+10,119229767.0,26.9,0.0,178.7
1934,5e+10,119655892.0,24.1,0.0,175.3
1935,5e+10,119350870.0,26.8,0.0,178.6
1936,4e+10,119681434.0,26.8,0.0,178.5
1937,5e+10,119409990.0,26.6,0.0,178.2
1938,5e+10,119239559.0,26.0,0.0,177.4
1939,4e+10,119567653.0,26.2,0.0,177.6
1940,8e+10,122247715.0,26.3,0.0,177.3
1941,7e+10,65955548.0,25.0,0.0,176.8
1942,5e+10,119559761.0,24.8,0.0,176.2
1943,9e+10,120037331.0,24.5,0.0,175.9
1944,5e+10,119675921.0,26.2,0.0,177.6
1945,6e+10,39955844.0,0.1,0.6,152.1
1946,6e+10,46274223.0,0.1,0.6,152.0
1947,6e+10,44546411.0,0.1,0.6,151.9
1948,6e+10,45830889.0,0.1,0.6,151.9
1949,6e+10,29048303.0,0.1,0.7,151.9
1950,7e+10,45971397.0,0.1,0.7,152.1
1951,6e+10,29122881.0,0.1,0.7,152.4
1952,6e+10,45978592.0,0.1,0.7,152.5
1953,6e+10,41229328.0,0.1,0.7,152.1
1954,6e+10,46029844.0,0.1,0.6,152.0
1955,6e+10,45533752.0,0.1,0.7,152.1
1956,6e+10,29276634.0,0.1,0.6,151.8
1957,6e+10,45951623.0,0.1,0.6,152.1
1958,6e+10,45518236.0,0.1,0.6,152.3
1959,6e+10,45842661.0,0.1,0.7,152.5
1960,6e+10,45801827.0,0.1,0.7,152.4
1961,6e+10,46159013.0,0.1,0.6,152.1
1962,6e+10,42866361.0,0.1,0.6,152.6
1963,4e+10,45544639.0,0.1,0.6,151.8
1964,7e+10,45981130.0,0.1,0.5,151.8
1965,6e+10,45647834.0,0.1,0.6,152.4
1966,6e+10,45889783.0,0.1,0.5,151.5
1967,5e+10,45994379.0,0.1,0.7,152.1
1968,5e+10,45929647.0,0.1,0.7,151.6
1969,6e+10,45626319.0,0.1,0.6,152.1
1970,5e+10,46084706.0,0.1,0.6,151.9
1971,6e+10,45900852.0,0.1,0.7,151.9
1972,5e+10,45632023.0,0.1,0.7,152.2
1973,7e+10,29191817.0,0.1,0.6,152.1
1974,5e+10,45692321.0,0.1,0.6,151.8
1975,6e+10,45687295.0,0.1,0.5,151.8
1976,4e+10,45655718.0,0.1,0.6,152.1
1977,5e+10,45342377.0,0.1,0.6,152.2
1978,5e+10,45758622.0,0.1,0.6,152.1
1979,5e+10,45473580.0,0.1,0.7,152.6
1980,5e+10,46027375.0,0.1,0.6,152.2
1981,5e+10,44854820.0,25.0,0.0,176.5
1982,5e+10,44841641.0,24.9,0.0,176.2
1983,5e+10,45542785.0,24.8,0.0,176.0
1984,5e+10,45328931.0,25.4,0.0,176.8
1985,5e+10,45258670.0,24.9,0.0,176.9
1986,5e+10,45025496.0,25.0,0.0,176.3
1987,5e+10,45412919.0,26.1,0.0,178.1
1988,5e+10,44696207.0,26.2,0.0,177.8
1989,5e+10,45248205.0,25.4,0.0,176.8
1990,5e+10,45058048.0,24.9,0.0,175.9
1991,5e+10,44965099.0,24.1,0.0,175.6
1992,5e+10,45255393.0,25.7,0.0,177.1
1993,5e+10,45154652.0,25.3,0.0,176.6
1994,5e+10,44817353.0,25.3,0.0,176.4
1995,5e+10,45145630.0,25.5,0.0,176.6
1996,5e+10,44817241.0,25.8,0.0,177.5
1997,5e+10,118861754.0,24.5,0.0,176.0
1998,5e+10,45340365.0,24.3,0.0,175.7
1999,7e+10,51475631.0,0.1,0.6,152.5
2000,7e+10,50951203.0,0.1,0.6,152.4
2001,7e+10,50820474.0,0.1,0.6,152.4
2002,7e+10,51339971.0,0.1,0.5,151.8
2003,7e+10,51433096.0,0.1,0.6,151.8
2004,7e+10,51469363.0,0.1,0.7,152.2
2005,7e+10,51549641.0,0.1,0.7,152.1
2006,7e+10,51339447.0,0.1,0.6,151.8
2007,7e+10,50650526.0,0.1,0.6,152.2
2008,7e+10,51324451.0,0.1,0.5,151.6
2009,7e+10,51234563.0,0.1,0.7,152.2
2010,7e+10,50782370.0,0.1,0.7,152.0
2011,7e+10,50954083.0,0.1,0.7,152.5
2012,7e+10,50965510.0,0.1,0.6,152.0
2013,7e+10,51186431.0,0.1,0.7,152.6
2014,7e+10,51120641.0,0.1,0.7,151.8
2015,7e+10,51027180.0,0.1,0.7,152.3
2016,7e+10,51120091.0,0.1,0.6,152.1
2017,8e+10,50727367.0,0.1,0.6,152.0
2018,6e+10,50987468.0,0.1,0.6,152.0
2019,8e+10,51109203.0,0.1,0.6,152.4
2020,7e+10,50959707.0,0.1,0.6,152.0
2021,7e+10,50744919.0,0.1,0.6,151.8
2022,8e+10,50818787.0,0.1,0.7,152.1
2023,8e+10,50669658.0,0.1,0.5,151.8
2024,8e+10,50576161.0,0.1,0.6,151.8
2025,6e+10,50853372.0,0.1,0.7,152.0
2026,6e+10,50715155.0,0.1,0.6,151.8
2027,8e+10,50957072.0,0.1,0.6,151.8
2028,6e+10,50693696.0,0.1,0.6,152.2
2029,8e+10,50746300.0,0.1,0.6,152.3
2030,8e+10,50677990.0,0.1,0.6,152.0
2031,6e+10,50814122.0,0.1,0.6,152.6
2032,8e+10,50899478.0,0.1,0.7,151.6
2033,5e+10,50427599.0,0.1,0.7,152.2
2034,7e+10,50834774.0,0.1,0.7,152.2
2035,6e+10,50340562.0,25.3,0.0,176.5
2036,6e+10,50722652.0,25.3,0.0,176.9
2037,5e+10,49980143.0,24.8,0.0,175.9
2038,5e+10,49827610.0,25.4,0.0,177.2
2039,6e+10,50175975.0,25.5,0.0,177.0
2040,6e+10,50391745.0,25.3,0.0,176.5
2041,5e+10,50636587.0,25.0,0.0,176.2
2042,6e+10,50387682.0,25.0,0.0,176.3
2043,5e+10,51867253.0,25.3,0.0,176.5
2044,6e+10,50307194.0,25.0,0.0,176.3
2045,6e+10,31176210.0,25.3,0.0,177.1
2046,6e+10,50131914.0,25.4,0.0,176.9
2047,5e+10,50029745.0,24.1,0.1,176.1
2048,6e+10,49818245.0,25.7,0.0,176.8
2049,6e+10,50432595.0,24.9,0.0,176.3
2050,5e+10,50286428.0,25.5,0.0,177.1
2051,6e+10,50772428.0,24.9,0.0,176.3
2052,5e+10,50283705.0,24.8,0.0,176.5
2053,1e+11,118708206.0,0.1,0.6,152.7
2054,1e+11,118795578.0,0.1,0.6,152.3
2055,1e+11,118153276.0,0.1,0.6,152.1
2056,1e+11,118065694.0,0.1,0.6,152.1
2057,1e+11,80720841.0,0.1,0.6,152.1
2058,1e+11,114734478.0,0.1,0.5,151.7
2059,1e+11,118410602.0,0.1,0.6,152.0
2060,1e+11,118197547.0,0.1,0.7,152.4
2061,1e+11,118192704.0,0.1,0.7,152.4
2062,1e+11,140592506.0,0.1,0.6,151.7
2063,1e+11,115133363.0,0.1,0.6,152.0
2064,1e+11,146006922.0,0.1,0.6,152.1
2065,1e+11,118602443.0,0.1,0.6,152.3
2066,1e+11,118434339.0,0.1,0.6,152.5
2067,1e+11,118894421.0,0.1,0.7,152.0
2068,1e+11,118524736.0,0.1,0.6,152.4
2069,1e+11,114644221.0,0.1,0.7,152.4
2070,1e+11,63639055.0,0.1,0.6,151.8
2071,1e+11,120328241.0,0.1,0.6,151.9
2072,1e+11,120468502.0,0.1,0.6,152.0
2073,1e+11,95214151.0,0.1,0.6,151.7
2074,1e+11,119999662.0,0.1,0.6,152.2
2075,1e+11,119830933.0,0.1,0.6,151.7
2076,1e+11,120166936.0,0.1,0.6,152.5
2077,1e+11,120574678.0,0.1,0.6,152.5
2078,1e+11,120397779.0,0.1,0.6,151.8
2079,1e+11,120163213.0,0.1,0.6,152.5
2080,1e+11,122905171.0,0.1,0.7,152.4
2081,1e+11,120540552.0,0.1,0.6,152.0
2082,1e+11,98097186.0,0.1,0.5,151.6
2083,1e+11,120582039.0,0.1,0.7,152.0
2084,1e+11,120076182.0,0.1,0.6,152.1
2085,1e+11,120279036.0,0.1,0.5,152.0
2086,1e+11,120116139.0,0.1,0.6,152.0
2087,1e+11,120221044.0,0.1,0.6,151.9
2088,1e+11,120240275.0,0.1,0.6,151.6
2089,5e+10,120960980.0,27.7,0.0,178.9
2090,8e+10,120881906.0,27.7,0.0,178.9
2091,7e+10,120759713.0,27.7,0.0,178.9
2092,7e+10,92104053.0,27.7,0.0,179.0
2093,8e+10,121054343.0,27.4,0.0,178.7
2094,8e+10,120560801.0,27.8,0.0,179.5
2095,7e+10,120820914.0,27.3,0.0,178.4
2096,5e+10,120916192.0,28.0,0.0,179.9
2097,4e+10,66534621.0,27.9,0.0,179.2
2098,8e+10,121273083.0,27.4,0.0,178.4
2099,5e+10,120546462.0,27.8,0.0,179.0
2100,4e+10,121109062.0,26.5,0.0,178.2
2101,6e+10,121069736.0,27.6,0.0,179.0
2102,7e+10,120778021.0,25.3,0.0,176.6
2103,6e+10,120944335.0,25.2,0.0,176.6
2104,7e+10,121243058.0,24.8,0.0,177.9
2105,7e+10,121363930.0,25.4,0.0,176.9
2106,5e+10,121018298.0,27.4,0.0,178.3
2107,7e+10,50720869.0,0.1,0.4,151.3
2108,7e+10,50917118.0,0.1,0.6,152.3
2109,7e+10,50713472.0,0.1,0.6,152.1
2110,7e+10,50426951.0,0.1,0.6,152.1
2111,7e+10,50470722.0,0.1,0.6,151.6
2112,7e+10,50830213.0,0.1,0.6,151.8
2113,7e+10,50512512.0,0.1,0.6,152.1
2114,7e+10,50691160.0,0.1,0.6,151.9
2115,7e+10,50622725.0,0.1,0.6,152.3
2116,7e+10,50707785.0,0.1,0.5,151.6
2117,7e+10,50592054.0,0.1,0.5,152.4
2118,7e+10,50571342.0,0.1,0.6,151.8
2119,7e+10,50459576.0,0.1,0.6,152.0
2120,7e+10,50591009.0,0.1,0.6,151.5
2121,7e+10,50488443.0,0.1,0.5,152.2
2122,7e+10,50596764.0,0.1,0.5,152.0
2123,7e+10,50533337.0,0.1,0.6,152.1
2124,7e+10,50224911.0,0.1,0.6,152.0
2125,7e+10,52360358.0,0.1,0.6,151.8
2126,5e+10,50259491.0,0.1,0.6,151.9
2127,6e+10,50356376.0,0.1,0.6,152.5
2128,6e+10,50231017.0,0.1,0.6,152.2
2129,5e+10,50471312.0,0.1,0.6,152.3
2130,5e+10,50145901.0,0.1,0.6,151.9
2131,6e+10,50733714.0,0.1,0.6,152.3
2132,6e+10,50485584.0,0.1,0.4,151.4
2133,4e+10,50021842.0,0.1,0.6,152.5
2134,6e+10,50716767.0,0.1,0.5,151.5
2135,5e+10,50311475.0,0.1,0.6,151.7
2136,6e+10,50300341.0,0.1,0.6,151.8
2137,6e+10,50714212.0,0.1,0.5,151.8
2138,4e+10,50478365.0,0.1,0.5,152.1
2139,5e+10,50169622.0,0.1,0.6,151.8
2140,8e+10,48487564.0,0.1,0.6,152.0
2141,6e+10,50107704.0,0.1,0.5,151.9
2142,5e+10,50258529.0,0.1,0.6,152.4
2143,5e+10,50186648.0,18.0,0.0,168.9
2144,5e+10,50000083.0,18.3,0.0,169.1
2145,5e+10,50147434.0,18.2,0.0,169.4
2146,6e+10,32414664.0,18.5,0.0,170.3
2147,5e+10,50064013.0,18.3,0.0,169.4
2148,5e+10,49925882.0,18.3,0.0,169.6
2149,5e+10,50235095.0,18.2,0.0,169.3
2150,6e+10,50386759.0,18.3,0.0,170.0
2151,5e+10,49693529.0,18.4,0.0,169.5
2152,5e+10,50209949.0,18.3,0.0,169.3
2153,5e+10,50490498.0,18.4,0.0,169.9
2154,6e+10,50228598.0,18.0,0.0,169.4
2155,5e+10,49781366.0,18.2,0.0,169.7
2156,5e+10,50149830.0,18.7,0.0,169.6
2157,5e+10,50164815.0,18.2,0.0,169.8
2158,5e+10,49797359.0,18.2,0.0,169.8
2159,5e+10,50376832.0,17.9,0.0,169.7
2160,6e+10,49790751.0,18.3,0.0,170.0
2161,8e+10,56437315.0,0.1,0.6,151.9
2162,8e+10,56655540.0,0.1,0.5,151.5
2163,8e+10,57178013.0,0.1,0.6,152.4
2164,8e+10,56715474.0,0.1,0.6,152.1
2165,8e+10,56610221.0,0.1,0.6,152.1
2166,8e+10,56679094.0,0.1,0.6,151.7
2167,8e+10,56521724.0,0.1,0.6,152.1
2168,8e+10,56925148.0,0.1,0.5,151.9
2169,8e+10,56925818.0,0.1,0.6,152.4
2170,8e+10,56841699.0,0.1,0.6,152.1
2171,8e+10,56542479.0,0.1,0.6,151.6
2172,8e+10,57051249.0,0.1,0.6,151.8
2173,8e+10,56418938.0,0.1,0.6,152.2
2174,8e+10,56890231.0,0.1,0.5,151.7
2175,8e+10,57391062.0,0.5,0.0,153.8
2176,8e+10,57018381.0,0.1,0.6,151.8
2177,8e+10,57292093.0,0.1,0.6,151.9
2178,8e+10,56767426.0,0.1,0.5,151.8
2179,5e+10,56332958.0,0.1,0.5,152.1
2180,9e+10,56618767.0,0.1,0.6,151.8
2181,7e+10,56244537.0,0.1,0.6,152.0
2182,8e+10,56085156.0,0.1,0.6,152.0
2183,9e+10,56262392.0,0.1,0.6,151.9
2184,7e+10,56259472.0,0.1,0.5,152.4
2185,8e+10,56230279.0,0.1,0.5,152.2
2186,7e+10,56788268.0,0.1,0.6,152.0
2187,8e+10,56244449.0,0.1,0.6,151.8
2188,7e+10,56280065.0,0.1,0.5,151.7
2189,8e+10,56178238.0,0.1,0.6,151.9
2190,8e+10,56360058.0,0.1,0.6,151.9
2191,9e+10,56685324.0,0.1,0.6,152.3
2192,8e+10,56280902.0,0.1,0.6,152.2
2193,5e+10,56445410.0,0.1,0.6,151.9
2194,7e+10,56866886.0,0.1,0.6,151.8
2195,9e+10,56660751.0,0.1,0.6,152.0
2196,5e+10,56475653.0,0.1,0.6,151.7
2197,6e+10,56193834.0,18.1,0.0,169.9
2198,6e+10,56166239.0,18.1,0.0,169.2
2199,6e+10,56079317.0,18.2,0.0,169.5
2200,6e+10,56003688.0,18.7,0.0,169.9
2201,6e+10,56477718.0,18.0,0.0,169.2
2202,6e+10,56126659.0,18.2,0.0,169.4
2203,6e+10,55661701.0,18.8,0.0,170.2
2204,6e+10,56306174.0,18.2,0.0,169.4
2205,6e+10,55817589.0,18.2,0.0,170.0
2206,6e+10,52288574.0,17.6,0.0,168.7
2207,7e+10,56036070.0,17.8,0.0,169.4
2208,7e+10,56274505.0,18.2,0.0,169.2
2209,6e+10,55895494.0,17.7,0.0,168.8
2210,6e+10,56114451.0,18.1,0.0,169.5
2211,6e+10,55960545.0,17.0,0.0,170.8
2212,6e+10,56362703.0,17.5,0.0,168.8
2213,6e+10,56510564.0,18.3,0.0,169.5
2214,6e+10,55953563.0,18.2,0.0,169.6
2215,1e+11,75456215.0,0.1,0.6,151.8
2216,1e+11,137237835.0,0.1,0.5,152.0
2217,1e+11,137573523.0,0.1,0.6,152.2
2218,1e+11,101576678.0,0.1,0.6,151.9
2219,1e+11,131924796.0,0.1,0.5,152.4
2220,1e+11,132256219.0,0.1,0.6,151.7
2221,1e+11,137329868.0,0.1,0.6,152.0
2222,1e+11,137591539.0,0.1,0.4,151.4
2223,1e+11,138004181.0,0.1,0.6,151.8
2224,1e+11,75578566.0,0.1,0.4,151.5
2225,1e+11,132501119.0,0.1,0.5,152.1
2226,1e+11,132473398.0,0.1,0.6,151.8
2227,1e+11,79588118.0,0.1,0.6,152.3
2228,1e+11,137056301.0,0.1,0.4,151.4
2229,1e+11,118325586.0,0.1,0.6,151.9
2230,1e+11,92333990.0,0.1,0.6,152.3
2231,1e+11,132669531.0,0.1,0.4,151.5
2232,1e+11,132890209.0,0.1,0.5,152.2
2233,1e+11,80834781.0,0.1,0.4,151.5
2234,1e+11,139141722.0,0.1,0.6,151.9
2235,1e+11,139526861.0,0.1,0.6,152.3
2236,1e+11,139619007.0,0.1,0.5,152.2
2237,1e+11,80145160.0,0.1,0.6,151.9
2238,1e+11,80094445.0,0.1,0.5,151.8
2239,1e+11,139550916.0,0.1,0.5,152.1
2240,1e+11,127260080.0,0.1,0.6,152.1
2241,1e+11,82824940.0,0.1,0.5,152.0
2242,1e+11,139806061.0,0.1,0.6,152.0
2243,1e+11,139686723.0,0.1,0.5,152.4
2244,1e+11,139961868.0,0.1,0.6,151.6
2245,1e+11,139831831.0,0.1,0.6,152.3
2246,1e+11,139515115.0,0.1,0.5,151.6
2247,1e+11,144812421.0,0.5,0.0,154.1
2248,1e+11,90786579.0,0.1,0.6,152.1
2249,1e+11,139719606.0,0.1,0.5,152.3
2250,1e+11,76836281.0,0.1,0.6,151.8
2251,9e+10,141103852.0,21.2,0.0,172.4
2252,5e+10,140127593.0,20.8,0.0,172.1
2253,6e+10,140395037.0,20.6,0.0,172.1
2254,5e+10,140615502.0,20.6,0.0,171.7
2255,9e+10,140146523.0,20.2,0.0,171.6
2256,1e+11,140879593.0,20.9,0.0,172.6
2257,6e+10,141449983.0,20.5,0.0,171.6
2258,7e+10,141421788.0,21.5,0.0,173.4
2259,7e+10,140840947.0,20.6,0.0,172.1
2260,7e+10,140464848.0,20.0,0.0,171.0
2261,6e+10,140916824.0,20.4,0.0,171.5
2262,6e+10,107930596.0,21.2,0.0,172.3
2263,5e+10,140748958.0,19.5,0.0,173.1
2264,7e+10,141411633.0,20.1,0.0,171.7
2265,8e+10,140980927.0,20.8,0.0,172.1
2266,5e+10,141244892.0,20.6,0.0,172.0
2267,6e+10,141560514.0,20.7,0.0,172.3
2268,7e+10,77529542.0,20.7,0.0,171.5
