f1-weight,inference-time-weight,memory-weight,objective-function,population_size,number_of_generation,mutation_rate,optimal_parent_count,ga_best_params,ga_best_param_idx,ga_best_fitness,ga_best_f1,ga_best_inference_time,ga_best_memory,ga_iteration_count,opt_params,opt_param_idx,opt_f1,opt_inference_time,opt_memory,f1_diff,f1_diff.1,memory_diff
100,0,0,max-normalized,25,20,0.15,5,"{'hidden_layer_sizes': (150, 100, 100), 'activation': 'tanh', 'solver': 'lbfgs', 'alpha': 0.0001, 'learning_rate': 'invscaling', 'warm_start': True}",5669,0.5006405566001806,0.9763182994,2.828125,261.7,525,"{'hidden_layer_sizes': (100, 50), 'activation': 'tanh', 'solver': 'lbfgs', 'alpha': 0.01, 'learning_rate': 'adaptive', 'warm_start': True}",1119,0.9788230568,5.65625,250.0,0.0025047574,2.828125,11.699999999999989
100,0,0,max-normalized,25,20,0.15,8,"{'hidden_layer_sizes': (150, 50, 50), 'activation': 'relu', 'solver': 'adam', 'alpha': 0.01, 'learning_rate': 'invscaling', 'warm_start': False}",4938,0.501605079560534,0.9725588105,1.975341797,229.1,525,"{'hidden_layer_sizes': (100, 50), 'activation': 'tanh', 'solver': 'lbfgs', 'alpha': 0.01, 'learning_rate': 'adaptive', 'warm_start': True}",1119,0.9788230568,5.65625,250.0,0.0062642462999999,3.680908203,20.90000000000001
100,0,0,max-normalized,25,20,0.15,10,"{'hidden_layer_sizes': (150, 100), 'activation': 'tanh', 'solver': 'lbfgs', 'alpha': 0.0001, 'learning_rate': 'invscaling', 'warm_start': False}",1782,0.5006821078802303,0.9761560435,5.136230469,257.4,525,"{'hidden_layer_sizes': (100, 50), 'activation': 'tanh', 'solver': 'lbfgs', 'alpha': 0.01, 'learning_rate': 'adaptive', 'warm_start': True}",1119,0.9788230568,5.65625,250.0,0.0026670133,0.520019531,7.399999999999977
100,0,0,max-normalized,25,20,0.15,12,"{'hidden_layer_sizes': (100, 50), 'activation': 'tanh', 'solver': 'lbfgs', 'alpha': 0.01, 'learning_rate': 'adaptive', 'warm_start': True}",1119,0.5,0.9788230568,5.65625,250.0,525,"{'hidden_layer_sizes': (100, 50), 'activation': 'tanh', 'solver': 'lbfgs', 'alpha': 0.01, 'learning_rate': 'adaptive', 'warm_start': True}",1119,0.9788230568,5.65625,250.0,0.0,0.0,0.0
100,0,0,max-normalized,25,20,0.2,5,"{'hidden_layer_sizes': (150,), 'activation': 'tanh', 'solver': 'lbfgs', 'alpha': 0.01, 'learning_rate': 'invscaling', 'warm_start': False}",474,0.5006367849652361,0.9763330288,4.021240234,246.5,525,"{'hidden_layer_sizes': (100, 50), 'activation': 'tanh', 'solver': 'lbfgs', 'alpha': 0.01, 'learning_rate': 'adaptive', 'warm_start': True}",1119,0.9788230568,5.65625,250.0,0.002490028,1.6350097659999996,3.5
100,0,0,max-normalized,25,20,0.2,8,"{'hidden_layer_sizes': (150, 100, 100), 'activation': 'tanh', 'solver': 'lbfgs', 'alpha': 0.0001, 'learning_rate': 'adaptive', 'warm_start': False}",5668,0.5006489178056797,0.9762856471,9.127197266,262.7,525,"{'hidden_layer_sizes': (100, 50), 'activation': 'tanh', 'solver': 'lbfgs', 'alpha': 0.01, 'learning_rate': 'adaptive', 'warm_start': True}",1119,0.9788230568,5.65625,250.0,0.0025374097,3.470947266,12.699999999999989
100,0,0,max-normalized,25,20,0.2,10,"{'hidden_layer_sizes': (150, 50, 50), 'activation': 'tanh', 'solver': 'lbfgs', 'alpha': 0.0001, 'learning_rate': 'constant', 'warm_start': False}",5018,0.5006392772072218,0.9763232958,2.195800781,254.4,525,"{'hidden_layer_sizes': (100, 50), 'activation': 'tanh', 'solver': 'lbfgs', 'alpha': 0.01, 'learning_rate': 'adaptive', 'warm_start': True}",1119,0.9788230568,5.65625,250.0,0.002499761,3.460449219,4.400000000000006
100,0,0,max-normalized,25,20,0.2,12,"{'hidden_layer_sizes': (150, 150, 100), 'activation': 'relu', 'solver': 'lbfgs', 'alpha': 0.0001, 'learning_rate': 'adaptive', 'warm_start': False}",6100,0.5009961784385032,0.9749304825,6.903564453,262.0,525,"{'hidden_layer_sizes': (100, 50), 'activation': 'tanh', 'solver': 'lbfgs', 'alpha': 0.01, 'learning_rate': 'adaptive', 'warm_start': True}",1119,0.9788230568,5.65625,250.0,0.0038925743,1.2473144530000004,12.0
100,0,0,max-normalized,25,35,0.05,5,"{'hidden_layer_sizes': (100, 50, 100), 'activation': 'relu', 'solver': 'lbfgs', 'alpha': 0.001, 'learning_rate': 'invscaling', 'warm_start': False}",3666,0.5006531091275292,0.9762692795,4.457763672,254.6,900,"{'hidden_layer_sizes': (100, 50), 'activation': 'tanh', 'solver': 'lbfgs', 'alpha': 0.01, 'learning_rate': 'adaptive', 'warm_start': True}",1119,0.9788230568,5.65625,250.0,0.0025537773,1.1984863280000004,4.599999999999994
100,0,0,max-normalized,25,35,0.05,8,"{'hidden_layer_sizes': (100, 50, 100), 'activation': 'relu', 'solver': 'lbfgs', 'alpha': 0.0001, 'learning_rate': 'adaptive', 'warm_start': True}",3669,0.5012908408303556,0.973782052,4.525878906,254.2,900,"{'hidden_layer_sizes': (100, 50), 'activation': 'tanh', 'solver': 'lbfgs', 'alpha': 0.01, 'learning_rate': 'adaptive', 'warm_start': True}",1119,0.9788230568,5.65625,250.0,0.0050410048,1.130371094,4.199999999999989
100,0,0,max-normalized,25,35,0.05,10,"{'hidden_layer_sizes': (150, 50, 100), 'activation': 'tanh', 'solver': 'lbfgs', 'alpha': 0.0001, 'learning_rate': 'adaptive', 'warm_start': True}",5181,0.5009634200158355,0.9750582401,5.621582031,260.1,900,"{'hidden_layer_sizes': (100, 50), 'activation': 'tanh', 'solver': 'lbfgs', 'alpha': 0.01, 'learning_rate': 'adaptive', 'warm_start': True}",1119,0.9788230568,5.65625,250.0,0.0037648167,0.034667969,10.100000000000025
100,0,0,max-normalized,25,35,0.05,12,"{'hidden_layer_sizes': (150, 150, 100), 'activation': 'relu', 'solver': 'lbfgs', 'alpha': 0.0001, 'learning_rate': 'adaptive', 'warm_start': False}",6100,0.5009961784385032,0.9749304825,6.903564453,262.0,900,"{'hidden_layer_sizes': (100, 50), 'activation': 'tanh', 'solver': 'lbfgs', 'alpha': 0.01, 'learning_rate': 'adaptive', 'warm_start': True}",1119,0.9788230568,5.65625,250.0,0.0038925743,1.2473144530000004,12.0
100,0,0,max-normalized,25,35,0.1,5,"{'hidden_layer_sizes': (150, 100, 100), 'activation': 'tanh', 'solver': 'lbfgs', 'alpha': 0.0001, 'learning_rate': 'invscaling', 'warm_start': True}",5669,0.5006405566001806,0.9763182994,2.828125,261.7,900,"{'hidden_layer_sizes': (100, 50), 'activation': 'tanh', 'solver': 'lbfgs', 'alpha': 0.01, 'learning_rate': 'adaptive', 'warm_start': True}",1119,0.9788230568,5.65625,250.0,0.0025047574,2.828125,11.699999999999989
100,0,0,max-normalized,25,35,0.1,8,"{'hidden_layer_sizes': (150, 150), 'activation': 'tanh', 'solver': 'lbfgs', 'alpha': 0.001, 'learning_rate': 'invscaling', 'warm_start': True}",1937,0.5013062245189662,0.973722132,3.608154297,256.4,900,"{'hidden_layer_sizes': (100, 50), 'activation': 'tanh', 'solver': 'lbfgs', 'alpha': 0.01, 'learning_rate': 'adaptive', 'warm_start': True}",1119,0.9788230568,5.65625,250.0,0.0051009248,2.048095703,6.399999999999977
100,0,0,max-normalized,25,35,0.1,10,"{'hidden_layer_sizes': (100, 150, 150), 'activation': 'tanh', 'solver': 'lbfgs', 'alpha': 0.01, 'learning_rate': 'constant', 'warm_start': True}",4843,0.5006715071809736,0.9761974362,11.0078125,263.6,900,"{'hidden_layer_sizes': (100, 50), 'activation': 'tanh', 'solver': 'lbfgs', 'alpha': 0.01, 'learning_rate': 'adaptive', 'warm_start': True}",1119,0.9788230568,5.65625,250.0,0.0026256206,5.3515625,13.600000000000025
100,0,0,max-normalized,25,35,0.1,12,"{'hidden_layer_sizes': (150, 150), 'activation': 'relu', 'solver': 'lbfgs', 'alpha': 0.01, 'learning_rate': 'invscaling', 'warm_start': True}",1877,0.5009773989036218,0.9750037205,5.573242188,251.8,900,"{'hidden_layer_sizes': (100, 50), 'activation': 'tanh', 'solver': 'lbfgs', 'alpha': 0.01, 'learning_rate': 'adaptive', 'warm_start': True}",1119,0.9788230568,5.65625,250.0,0.0038193363,0.0830078119999999,1.8000000000000114
100,0,0,max-normalized,25,35,0.15,5,"{'hidden_layer_sizes': (100, 150, 100), 'activation': 'relu', 'solver': 'lbfgs', 'alpha': 0.01, 'learning_rate': 'adaptive', 'warm_start': False}",4630,0.5009674480490711,0.9750425299,5.740234375,258.4,900,"{'hidden_layer_sizes': (100, 50), 'activation': 'tanh', 'solver': 'lbfgs', 'alpha': 0.01, 'learning_rate': 'adaptive', 'warm_start': True}",1119,0.9788230568,5.65625,250.0,0.0037805269,0.083984375,8.399999999999977
100,0,0,max-normalized,25,35,0.15,8,"{'hidden_layer_sizes': (150,), 'activation': 'tanh', 'solver': 'lbfgs', 'alpha': 0.01, 'learning_rate': 'invscaling', 'warm_start': False}",474,0.5006367849652361,0.9763330288,4.021240234,246.5,900,"{'hidden_layer_sizes': (100, 50), 'activation': 'tanh', 'solver': 'lbfgs', 'alpha': 0.01, 'learning_rate': 'adaptive', 'warm_start': True}",1119,0.9788230568,5.65625,250.0,0.002490028,1.6350097659999996,3.5
100,0,0,max-normalized,25,35,0.15,10,"{'hidden_layer_sizes': (150, 100, 100), 'activation': 'tanh', 'solver': 'lbfgs', 'alpha': 0.0001, 'learning_rate': 'invscaling', 'warm_start': True}",5669,0.5006405566001806,0.9763182994,2.828125,261.7,900,"{'hidden_layer_sizes': (100, 50), 'activation': 'tanh', 'solver': 'lbfgs', 'alpha': 0.01, 'learning_rate': 'adaptive', 'warm_start': True}",1119,0.9788230568,5.65625,250.0,0.0025047574,2.828125,11.699999999999989
100,0,0,max-normalized,25,35,0.15,12,"{'hidden_layer_sizes': (50, 100, 150), 'activation': 'relu', 'solver': 'adam', 'alpha': 0.01, 'learning_rate': 'constant', 'warm_start': False}",2828,0.5016361932728485,0.9724377771,1.729492188,227.9,900,"{'hidden_layer_sizes': (100, 50), 'activation': 'tanh', 'solver': 'lbfgs', 'alpha': 0.01, 'learning_rate': 'adaptive', 'warm_start': True}",1119,0.9788230568,5.65625,250.0,0.0063852797,3.926757812,22.099999999999994
100,0,0,max-normalized,25,35,0.2,5,"{'hidden_layer_sizes': (150, 150), 'activation': 'relu', 'solver': 'lbfgs', 'alpha': 0.01, 'learning_rate': 'invscaling', 'warm_start': True}",1877,0.5009773989036218,0.9750037205,5.573242188,251.8,900,"{'hidden_layer_sizes': (100, 50), 'activation': 'tanh', 'solver': 'lbfgs', 'alpha': 0.01, 'learning_rate': 'adaptive', 'warm_start': True}",1119,0.9788230568,5.65625,250.0,0.0038193363,0.0830078119999999,1.8000000000000114
100,0,0,max-normalized,25,35,0.2,8,"{'hidden_layer_sizes': (150, 150, 100), 'activation': 'relu', 'solver': 'lbfgs', 'alpha': 0.0001, 'learning_rate': 'adaptive', 'warm_start': False}",6100,0.5009961784385032,0.9749304825,6.903564453,262.0,900,"{'hidden_layer_sizes': (100, 50), 'activation': 'tanh', 'solver': 'lbfgs', 'alpha': 0.01, 'learning_rate': 'adaptive', 'warm_start': True}",1119,0.9788230568,5.65625,250.0,0.0038925743,1.2473144530000004,12.0
100,0,0,max-normalized,25,35,0.2,10,"{'hidden_layer_sizes': (100, 50, 100), 'activation': 'relu', 'solver': 'lbfgs', 'alpha': 0.001, 'learning_rate': 'invscaling', 'warm_start': False}",3666,0.5006531091275292,0.9762692795,4.457763672,254.6,900,"{'hidden_layer_sizes': (100, 50), 'activation': 'tanh', 'solver': 'lbfgs', 'alpha': 0.01, 'learning_rate': 'adaptive', 'warm_start': True}",1119,0.9788230568,5.65625,250.0,0.0025537773,1.1984863280000004,4.599999999999994
100,0,0,max-normalized,25,35,0.2,12,"{'hidden_layer_sizes': (150, 150, 100), 'activation': 'relu', 'solver': 'lbfgs', 'alpha': 0.0001, 'learning_rate': 'adaptive', 'warm_start': False}",6100,0.5009961784385032,0.9749304825,6.903564453,262.0,900,"{'hidden_layer_sizes': (100, 50), 'activation': 'tanh', 'solver': 'lbfgs', 'alpha': 0.01, 'learning_rate': 'adaptive', 'warm_start': True}",1119,0.9788230568,5.65625,250.0,0.0038925743,1.2473144530000004,12.0
100,0,0,max-normalized,25,30,0.05,5,"{'hidden_layer_sizes': (150, 50, 100), 'activation': 'tanh', 'solver': 'lbfgs', 'alpha': 0.01, 'learning_rate': 'constant', 'warm_start': False}",5168,0.5009737092923071,0.9750181102,9.172119141,259.4,775,"{'hidden_layer_sizes': (100, 50), 'activation': 'tanh', 'solver': 'lbfgs', 'alpha': 0.01, 'learning_rate': 'adaptive', 'warm_start': True}",1119,0.9788230568,5.65625,250.0,0.0038049466,3.515869141,9.399999999999975
100,0,0,max-normalized,25,30,0.05,8,"{'hidden_layer_sizes': (150, 150, 100), 'activation': 'tanh', 'solver': 'lbfgs', 'alpha': 0.01, 'learning_rate': 'adaptive', 'warm_start': False}",6142,0.5012805033012446,0.9738223191,2.928710938,265.0,775,"{'hidden_layer_sizes': (100, 50), 'activation': 'tanh', 'solver': 'lbfgs', 'alpha': 0.01, 'learning_rate': 'adaptive', 'warm_start': True}",1119,0.9788230568,5.65625,250.0,0.0050007377,2.727539062,15.0
100,0,0,max-normalized,25,30,0.05,10,"{'hidden_layer_sizes': (150, 150, 100), 'activation': 'relu', 'solver': 'lbfgs', 'alpha': 0.0001, 'learning_rate': 'adaptive', 'warm_start': False}",6100,0.5009961784385032,0.9749304825,6.903564453,262.0,775,"{'hidden_layer_sizes': (100, 50), 'activation': 'tanh', 'solver': 'lbfgs', 'alpha': 0.01, 'learning_rate': 'adaptive', 'warm_start': True}",1119,0.9788230568,5.65625,250.0,0.0038925743,1.2473144530000004,12.0
100,0,0,max-normalized,25,30,0.05,12,"{'hidden_layer_sizes': (100, 150, 100), 'activation': 'relu', 'solver': 'lbfgs', 'alpha': 0.01, 'learning_rate': 'adaptive', 'warm_start': False}",4630,0.5009674480490711,0.9750425299,5.740234375,258.4,775,"{'hidden_layer_sizes': (100, 50), 'activation': 'tanh', 'solver': 'lbfgs', 'alpha': 0.01, 'learning_rate': 'adaptive', 'warm_start': True}",1119,0.9788230568,5.65625,250.0,0.0037805269,0.083984375,8.399999999999977
100,0,0,max-normalized,25,30,0.1,5,"{'hidden_layer_sizes': (150, 100, 100), 'activation': 'tanh', 'solver': 'lbfgs', 'alpha': 0.0001, 'learning_rate': 'invscaling', 'warm_start': True}",5669,0.5006405566001806,0.9763182994,2.828125,261.7,775,"{'hidden_layer_sizes': (100, 50), 'activation': 'tanh', 'solver': 'lbfgs', 'alpha': 0.01, 'learning_rate': 'adaptive', 'warm_start': True}",1119,0.9788230568,5.65625,250.0,0.0025047574,2.828125,11.699999999999989
100,0,0,max-normalized,25,30,0.1,8,"{'hidden_layer_sizes': (100, 150, 100), 'activation': 'tanh', 'solver': 'lbfgs', 'alpha': 0.01, 'learning_rate': 'constant', 'warm_start': True}",4681,0.500964024901265,0.9750558809,5.954101563,262.8,775,"{'hidden_layer_sizes': (100, 50), 'activation': 'tanh', 'solver': 'lbfgs', 'alpha': 0.01, 'learning_rate': 'adaptive', 'warm_start': True}",1119,0.9788230568,5.65625,250.0,0.0037671759,0.297851563,12.800000000000011
100,0,0,max-normalized,25,30,0.1,10,"{'hidden_layer_sizes': (100,), 'activation': 'tanh', 'solver': 'lbfgs', 'alpha': 0.001, 'learning_rate': 'constant', 'warm_start': True}",313,0.5012749755933373,0.9738438515,3.193359375,243.9,775,"{'hidden_layer_sizes': (100, 50), 'activation': 'tanh', 'solver': 'lbfgs', 'alpha': 0.01, 'learning_rate': 'adaptive', 'warm_start': True}",1119,0.9788230568,5.65625,250.0,0.0049792053,2.462890625,6.099999999999994
100,0,0,max-normalized,25,30,0.1,12,"{'hidden_layer_sizes': (150, 150), 'activation': 'relu', 'solver': 'lbfgs', 'alpha': 0.01, 'learning_rate': 'invscaling', 'warm_start': True}",1877,0.5009773989036218,0.9750037205,5.573242188,251.8,775,"{'hidden_layer_sizes': (100, 50), 'activation': 'tanh', 'solver': 'lbfgs', 'alpha': 0.01, 'learning_rate': 'adaptive', 'warm_start': True}",1119,0.9788230568,5.65625,250.0,0.0038193363,0.0830078119999999,1.8000000000000114
100,0,0,max-normalized,25,30,0.15,5,"{'hidden_layer_sizes': (150, 100, 150), 'activation': 'tanh', 'solver': 'lbfgs', 'alpha': 0.01, 'learning_rate': 'invscaling', 'warm_start': False}",5820,0.5016056600085539,0.9725565524,11.56469727,265.0,775,"{'hidden_layer_sizes': (100, 50), 'activation': 'tanh', 'solver': 'lbfgs', 'alpha': 0.01, 'learning_rate': 'adaptive', 'warm_start': True}",1119,0.9788230568,5.65625,250.0,0.0062665043999999,5.90844727,15.0
100,0,0,max-normalized,25,30,0.15,8,"{'hidden_layer_sizes': (100, 50, 100), 'activation': 'relu', 'solver': 'lbfgs', 'alpha': 0.0001, 'learning_rate': 'adaptive', 'warm_start': True}",3669,0.5012908408303556,0.973782052,4.525878906,254.2,775,"{'hidden_layer_sizes': (100, 50), 'activation': 'tanh', 'solver': 'lbfgs', 'alpha': 0.01, 'learning_rate': 'adaptive', 'warm_start': True}",1119,0.9788230568,5.65625,250.0,0.0050410048,1.130371094,4.199999999999989
100,0,0,max-normalized,25,30,0.15,10,"{'hidden_layer_sizes': (150, 100, 50), 'activation': 'tanh', 'solver': 'lbfgs', 'alpha': 0.01, 'learning_rate': 'adaptive', 'warm_start': True}",5493,0.5009717267034725,0.9750258425,5.819824219,260.6,775,"{'hidden_layer_sizes': (100, 50), 'activation': 'tanh', 'solver': 'lbfgs', 'alpha': 0.01, 'learning_rate': 'adaptive', 'warm_start': True}",1119,0.9788230568,5.65625,250.0,0.0037972143,0.163574219,10.600000000000025
100,0,0,max-normalized,25,30,0.15,12,"{'hidden_layer_sizes': (150,), 'activation': 'tanh', 'solver': 'lbfgs', 'alpha': 0.001, 'learning_rate': 'adaptive', 'warm_start': False}",478,0.5006569097662611,0.9762544378,1.685791016,247.6,775,"{'hidden_layer_sizes': (100, 50), 'activation': 'tanh', 'solver': 'lbfgs', 'alpha': 0.01, 'learning_rate': 'adaptive', 'warm_start': True}",1119,0.9788230568,5.65625,250.0,0.002568619,3.970458984,2.4000000000000057
100,0,0,max-normalized,25,30,0.2,5,"{'hidden_layer_sizes': (150, 100, 100), 'activation': 'tanh', 'solver': 'lbfgs', 'alpha': 0.0001, 'learning_rate': 'invscaling', 'warm_start': True}",5669,0.5006405566001806,0.9763182994,2.828125,261.7,775,"{'hidden_layer_sizes': (100, 50), 'activation': 'tanh', 'solver': 'lbfgs', 'alpha': 0.01, 'learning_rate': 'adaptive', 'warm_start': True}",1119,0.9788230568,5.65625,250.0,0.0025047574,2.828125,11.699999999999989
100,0,0,max-normalized,25,30,0.2,8,"{'hidden_layer_sizes': (100, 50, 100), 'activation': 'relu', 'solver': 'lbfgs', 'alpha': 0.001, 'learning_rate': 'invscaling', 'warm_start': False}",3666,0.5006531091275292,0.9762692795,4.457763672,254.6,775,"{'hidden_layer_sizes': (100, 50), 'activation': 'tanh', 'solver': 'lbfgs', 'alpha': 0.01, 'learning_rate': 'adaptive', 'warm_start': True}",1119,0.9788230568,5.65625,250.0,0.0025537773,1.1984863280000004,4.599999999999994
100,0,0,max-normalized,25,30,0.2,10,"{'hidden_layer_sizes': (100, 150, 100), 'activation': 'relu', 'solver': 'lbfgs', 'alpha': 0.01, 'learning_rate': 'adaptive', 'warm_start': False}",4630,0.5009674480490711,0.9750425299,5.740234375,258.4,775,"{'hidden_layer_sizes': (100, 50), 'activation': 'tanh', 'solver': 'lbfgs', 'alpha': 0.01, 'learning_rate': 'adaptive', 'warm_start': True}",1119,0.9788230568,5.65625,250.0,0.0037805269,0.083984375,8.399999999999977
100,0,0,max-normalized,25,30,0.2,12,"{'hidden_layer_sizes': (150, 50, 50), 'activation': 'tanh', 'solver': 'lbfgs', 'alpha': 0.0001, 'learning_rate': 'constant', 'warm_start': False}",5018,0.5006392772072218,0.9763232958,2.195800781,254.4,775,"{'hidden_layer_sizes': (100, 50), 'activation': 'tanh', 'solver': 'lbfgs', 'alpha': 0.01, 'learning_rate': 'adaptive', 'warm_start': True}",1119,0.9788230568,5.65625,250.0,0.002499761,3.460449219,4.400000000000006
100,0,0,max-normalized,30,5,0.05,6,"{'hidden_layer_sizes': (50, 100, 100), 'activation': 'relu', 'solver': 'lbfgs', 'alpha': 0.0001, 'learning_rate': 'invscaling', 'warm_start': True}",2699,0.5013028456491003,0.9737352925,4.157470703,251.0,180,"{'hidden_layer_sizes': (100, 50), 'activation': 'tanh', 'solver': 'lbfgs', 'alpha': 0.01, 'learning_rate': 'adaptive', 'warm_start': True}",1119,0.9788230568,5.65625,250.0,0.0050877643,1.4987792969999996,1.0
100,0,0,max-normalized,30,5,0.05,9,"{'hidden_layer_sizes': (150, 100, 100), 'activation': 'tanh', 'solver': 'lbfgs', 'alpha': 0.001, 'learning_rate': 'constant', 'warm_start': True}",5659,0.5016176718388615,0.9725098243,6.382568359,262.6,180,"{'hidden_layer_sizes': (100, 50), 'activation': 'tanh', 'solver': 'lbfgs', 'alpha': 0.01, 'learning_rate': 'adaptive', 'warm_start': True}",1119,0.9788230568,5.65625,250.0,0.0063132325,0.7263183590000004,12.600000000000025
100,0,0,max-normalized,30,5,0.05,12,"{'hidden_layer_sizes': (150, 100, 150), 'activation': 'tanh', 'solver': 'lbfgs', 'alpha': 0.01, 'learning_rate': 'invscaling', 'warm_start': False}",5820,0.5016056600085539,0.9725565524,11.56469727,265.0,180,"{'hidden_layer_sizes': (100, 50), 'activation': 'tanh', 'solver': 'lbfgs', 'alpha': 0.01, 'learning_rate': 'adaptive', 'warm_start': True}",1119,0.9788230568,5.65625,250.0,0.0062665043999999,5.90844727,15.0
100,0,0,max-normalized,30,5,0.05,15,"{'hidden_layer_sizes': (150, 50, 100), 'activation': 'tanh', 'solver': 'lbfgs', 'alpha': 0.0001, 'learning_rate': 'adaptive', 'warm_start': True}",5181,0.5009634200158355,0.9750582401,5.621582031,260.1,180,"{'hidden_layer_sizes': (100, 50), 'activation': 'tanh', 'solver': 'lbfgs', 'alpha': 0.01, 'learning_rate': 'adaptive', 'warm_start': True}",1119,0.9788230568,5.65625,250.0,0.0037648167,0.034667969,10.100000000000025
100,0,0,max-normalized,30,5,0.1,6,"{'hidden_layer_sizes': (50, 150, 100), 'activation': 'relu', 'solver': 'lbfgs', 'alpha': 0.001, 'learning_rate': 'invscaling', 'warm_start': True}",3179,0.5009904150654659,0.9749529584,4.498535156,262.3,180,"{'hidden_layer_sizes': (100, 50), 'activation': 'tanh', 'solver': 'lbfgs', 'alpha': 0.01, 'learning_rate': 'adaptive', 'warm_start': True}",1119,0.9788230568,5.65625,250.0,0.0038700984,1.157714844,12.300000000000011
100,0,0,max-normalized,30,5,0.1,9,"{'hidden_layer_sizes': (100, 100, 50), 'activation': 'tanh', 'solver': 'lbfgs', 'alpha': 0.0001, 'learning_rate': 'invscaling', 'warm_start': True}",4049,0.5016255859654576,0.9724790382,4.817871094,258.4,180,"{'hidden_layer_sizes': (100, 50), 'activation': 'tanh', 'solver': 'lbfgs', 'alpha': 0.01, 'learning_rate': 'adaptive', 'warm_start': True}",1119,0.9788230568,5.65625,250.0,0.0063440186,0.838378906,8.399999999999977
100,0,0,max-normalized,30,5,0.1,12,"{'hidden_layer_sizes': (100, 150, 150), 'activation': 'tanh', 'solver': 'lbfgs', 'alpha': 0.01, 'learning_rate': 'constant', 'warm_start': True}",4843,0.5006715071809736,0.9761974362,11.0078125,263.6,180,"{'hidden_layer_sizes': (100, 50), 'activation': 'tanh', 'solver': 'lbfgs', 'alpha': 0.01, 'learning_rate': 'adaptive', 'warm_start': True}",1119,0.9788230568,5.65625,250.0,0.0026256206,5.3515625,13.600000000000025
100,0,0,max-normalized,30,5,0.1,15,"{'hidden_layer_sizes': (150, 100), 'activation': 'tanh', 'solver': 'lbfgs', 'alpha': 0.0001, 'learning_rate': 'invscaling', 'warm_start': False}",1782,0.5006821078802303,0.9761560435,5.136230469,257.4,180,"{'hidden_layer_sizes': (100, 50), 'activation': 'tanh', 'solver': 'lbfgs', 'alpha': 0.01, 'learning_rate': 'adaptive', 'warm_start': True}",1119,0.9788230568,5.65625,250.0,0.0026670133,0.520019531,7.399999999999977
100,0,0,max-normalized,30,5,0.15,6,"{'hidden_layer_sizes': (100, 50), 'activation': 'tanh', 'solver': 'lbfgs', 'alpha': 0.01, 'learning_rate': 'adaptive', 'warm_start': True}",1119,0.5,0.9788230568,5.65625,250.0,180,"{'hidden_layer_sizes': (100, 50), 'activation': 'tanh', 'solver': 'lbfgs', 'alpha': 0.01, 'learning_rate': 'adaptive', 'warm_start': True}",1119,0.9788230568,5.65625,250.0,0.0,0.0,0.0
100,0,0,max-normalized,30,5,0.15,9,"{'hidden_layer_sizes': (150, 150, 100), 'activation': 'tanh', 'solver': 'lbfgs', 'alpha': 0.001, 'learning_rate': 'constant', 'warm_start': True}",6145,0.5016095408782769,0.9725414549,7.15625,266.9,180,"{'hidden_layer_sizes': (100, 50), 'activation': 'tanh', 'solver': 'lbfgs', 'alpha': 0.01, 'learning_rate': 'adaptive', 'warm_start': True}",1119,0.9788230568,5.65625,250.0,0.0062816019,1.5,16.899999999999977
100,0,0,max-normalized,30,5,0.15,12,"{'hidden_layer_sizes': (150, 50, 100), 'activation': 'tanh', 'solver': 'lbfgs', 'alpha': 0.01, 'learning_rate': 'constant', 'warm_start': False}",5168,0.5009737092923071,0.9750181102,9.172119141,259.4,180,"{'hidden_layer_sizes': (100, 50), 'activation': 'tanh', 'solver': 'lbfgs', 'alpha': 0.01, 'learning_rate': 'adaptive', 'warm_start': True}",1119,0.9788230568,5.65625,250.0,0.0038049466,3.515869141,9.399999999999975
100,0,0,max-normalized,30,5,0.15,15,"{'hidden_layer_sizes': (150, 50, 50), 'activation': 'relu', 'solver': 'adam', 'alpha': 0.01, 'learning_rate': 'invscaling', 'warm_start': False}",4938,0.501605079560534,0.9725588105,1.975341797,229.1,180,"{'hidden_layer_sizes': (100, 50), 'activation': 'tanh', 'solver': 'lbfgs', 'alpha': 0.01, 'learning_rate': 'adaptive', 'warm_start': True}",1119,0.9788230568,5.65625,250.0,0.0062642462999999,3.680908203,20.90000000000001
100,0,0,max-normalized,30,5,0.2,6,"{'hidden_layer_sizes': (150, 150, 50), 'activation': 'tanh', 'solver': 'lbfgs', 'alpha': 0.01, 'learning_rate': 'constant', 'warm_start': False}",5978,0.501312020758521,0.9736995564,6.237548828,260.9,180,"{'hidden_layer_sizes': (100, 50), 'activation': 'tanh', 'solver': 'lbfgs', 'alpha': 0.01, 'learning_rate': 'adaptive', 'warm_start': True}",1119,0.9788230568,5.65625,250.0,0.0051235003999999,0.5812988280000004,10.899999999999975
100,0,0,max-normalized,30,5,0.2,9,"{'hidden_layer_sizes': (150, 100, 50), 'activation': 'tanh', 'solver': 'lbfgs', 'alpha': 0.01, 'learning_rate': 'adaptive', 'warm_start': True}",5493,0.5009717267034725,0.9750258425,5.819824219,260.6,180,"{'hidden_layer_sizes': (100, 50), 'activation': 'tanh', 'solver': 'lbfgs', 'alpha': 0.01, 'learning_rate': 'adaptive', 'warm_start': True}",1119,0.9788230568,5.65625,250.0,0.0037972143,0.163574219,10.600000000000025
