idx,no_of_layers,l1,l2,l3,activation,solver,learning_rate,alpha,warm_start,precision,recall,f1,training time (ms),inference time (ms),train(cpu_line)(nano sec),test(cpu_line)(nano sec),train(mem)(MiB),test(mem)(MiB),total_addr_space(mem)(MiB)
1273,3,50,50,100,tanh,adam,constant,0.0001,True,0.9604580894,0.96,0.9598571908,2286.126709,1.437255859,1785733612,1931578,0.6,0.0,228.2
1274,3,50,50,100,tanh,adam,constant,0.0001,False,0.9657751661,0.965,0.9648608316,2281.560547,1.462646484,2970089375,1939100,1.1,0.0,227.9
1275,3,50,50,100,tanh,adam,adaptive,0.0001,True,0.9635565321,0.9625,0.9626351556,2280.649414,1.427246094,2043466518,2335266,0.6,0.0,227.8
1276,3,50,50,100,tanh,adam,adaptive,0.0001,False,0.9596125414,0.95875,0.9586402454,2289.944824,1.461669922,1803500444,1890607,0.6,0.4,227.8
1277,3,50,50,100,tanh,adam,invscaling,0.0001,True,0.9630456183,0.9625,0.9624696404,2281.361572,1.434082031,2107954755,1913833,0.6,0.0,228.4
1278,3,50,50,100,tanh,adam,invscaling,0.0001,False,0.9624042528,0.96125,0.9612308252,2312.296631,1.439208984,3255301537,2157918,0.6,0.2,228.3
1279,3,50,50,100,tanh,lbfgs,constant,0.01,True,0.9705318141,0.97,0.969987717,2677.519287,3.698242188,925323655,2086867,21.4,0.0,248.5
1280,3,50,50,100,tanh,lbfgs,constant,0.01,False,0.9663829107,0.965,0.9651069904,2302.725586,3.608154297,2514451337,1915407,21.6,0.0,248.7
1281,3,50,50,100,tanh,lbfgs,adaptive,0.01,True,0.9619044269,0.96125,0.9613808743,2398.886475,3.622802734,1202203692,1941725,21.8,0.0,248.9
1282,3,50,50,100,tanh,lbfgs,adaptive,0.01,False,0.965563445,0.965,0.9649864342,1730.068604,3.693847656,1184527207,1969370,21.4,0.0,248.3
