idx,no_of_layers,l1,l2,l3,activation,solver,learning_rate,alpha,warm_start,precision,recall,f1,training time (ms),inference time (ms),train(cpu_line)(nano sec),test(cpu_line)(nano sec),train(mem)(MiB),test(mem)(MiB),total_addr_space(mem)(MiB)
416,2,50,50,0,relu,lbfgs,constant,0.01,FALSE,0.9603191422,0.96,0.9596746383,25209.53418,27.98022461,3.00E+10,29069536,3.9,0,129.1
418,2,50,50,0,relu,lbfgs,adaptive,0.01,FALSE,0.9588710243,0.9575,0.9573795923,26089.54639,28.23388672,3.00E+10,29320666,3.9,0,129.1
482,2,50,50,0,tanh,lbfgs,constant,0.0001,FALSE,0.9573354641,0.95625,0.9563799994,24109.6123,55.63818359,2.00E+10,55018314,5.4,0,129.1
470,2,50,50,0,tanh,lbfgs,constant,0.01,FALSE,0.9554657026,0.955,0.9549373403,40576.3457,55.96582031,3.00E+10,57266521,3.9,0,129.1
485,2,50,50,0,tanh,lbfgs,invscaling,0.0001,TRUE,0.9580914719,0.9575,0.9573471098,39445.5625,55.51220703,2.00E+10,56040090,5.5,0,129
42,1,50,0,0,identity,lbfgs,invscaling,0.01,FALSE,0.9646772637,0.96375,0.9636559005,18540.8252,22.35961914,2.00E+10,23662675,3.8,0,128.9
49,1,50,0,0,identity,lbfgs,constant,0.0001,TRUE,0.9547363049,0.95375,0.9535047057,18323.1189,22.78149414,2.00E+10,23467710,3.8,0,128.9
479,2,50,50,0,tanh,lbfgs,invscaling,0.001,TRUE,0.9679741803,0.9675,0.9675871508,26368.18823,55.84448242,3.00E+10,76844902,5.4,0,128.8
155,1,50,0,0,tanh,lbfgs,invscaling,0.001,TRUE,0.963728984,0.9625,0.9625632078,14551.69556,33.90429688,1.00E+10,35670188,3.7,0,128.7
101,1,50,0,0,relu,lbfgs,invscaling,0.001,TRUE,0.9619115437,0.96125,0.9611646903,20928.52759,23.64624023,2.00E+10,24861547,3.8,0,128.7
54,1,50,0,0,identity,lbfgs,invscaling,0.0001,FALSE,0.9621783141,0.96125,0.9610499303,18806.64673,22.27490234,2.00E+10,23463732,3.8,0,128.7
160,1,50,0,0,tanh,lbfgs,adaptive,0.0001,FALSE,0.9610296379,0.96,0.9601703592,13510.79663,33.27026367,1.00E+10,33584093,3.8,0,128.7
157,1,50,0,0,tanh,lbfgs,constant,0.0001,TRUE,0.9566619554,0.95625,0.9561538521,18984.32886,32.08837891,1.00E+10,33437843,3.8,0,128.7
43,1,50,0,0,identity,lbfgs,constant,0.001,TRUE,0.9566839335,0.955,0.954957541,18332.9729,22.27514648,2.00E+10,23539493,3.7,0,128.7
37,1,50,0,0,identity,lbfgs,constant,0.01,TRUE,0.9522068277,0.95125,0.9510913976,19052.42188,22.58691406,2.00E+10,23756400,3.8,0,128.7
38,1,50,0,0,identity,lbfgs,constant,0.01,FALSE,0.9519187932,0.95125,0.9509659507,18892.23657,22.40429688,2.00E+10,23381295,3.8,0,128.7
95,1,50,0,0,relu,lbfgs,invscaling,0.01,TRUE,0.9746707415,0.97375,0.9738065549,19950.16382,24.12890625,2.00E+10,24401455,3.8,0,128.6
149,1,50,0,0,tanh,lbfgs,invscaling,0.01,TRUE,0.9681399903,0.9675,0.9674139028,26769.43359,37.11303711,1.00E+10,37251045,3.8,0,128.6
103,1,50,0,0,relu,lbfgs,constant,0.0001,TRUE,0.9605092402,0.96,0.9599510094,20074.93652,23.3671875,2.00E+10,24963044,3.8,0,128.6
39,1,50,0,0,identity,lbfgs,adaptive,0.01,TRUE,0.9610978623,0.96,0.9598830568,18447.7207,22.68554688,2.00E+10,23876640,3.8,0,128.6
162,1,50,0,0,tanh,lbfgs,invscaling,0.0001,FALSE,0.9594179444,0.95875,0.958676718,17646.37402,32.18383789,2.00E+10,34654477,3.8,0,128.6
102,1,50,0,0,relu,lbfgs,invscaling,0.001,FALSE,0.9589183145,0.9575,0.9570445104,19867.10352,23.64477539,2.00E+10,24742632,3.7,0,128.6
40,1,50,0,0,identity,lbfgs,adaptive,0.01,FALSE,0.9570990721,0.95625,0.9560157311,18730.21729,22.45751953,2.00E+10,23658900,3.8,0,128.6
161,1,50,0,0,tanh,lbfgs,invscaling,0.0001,TRUE,0.9538633018,0.95375,0.9533842324,22796.53955,32.86987305,1.00E+10,32685682,3.8,0,128.6
50,1,50,0,0,identity,lbfgs,constant,0.0001,FALSE,0.9517120589,0.95125,0.950740386,18572.60889,22.94921875,2.00E+10,23281627,3.8,0,128.6
150,1,50,0,0,tanh,lbfgs,invscaling,0.01,FALSE,0.9632227427,0.9625,0.9623481204,25309.58276,36.81030273,3.00E+10,38273077,3.8,0,128.5
105,1,50,0,0,relu,lbfgs,adaptive,0.0001,TRUE,0.9626112429,0.9625,0.9622462541,20059.94092,23.56176758,2.00E+10,24869392,3.7,0,128.5
158,1,50,0,0,tanh,lbfgs,constant,0.0001,FALSE,0.9614204981,0.96125,0.9610954637,13929.2251,31.43994141,1.00E+10,32920760,3.8,0,128.5
46,1,50,0,0,identity,lbfgs,adaptive,0.001,FALSE,0.9582179768,0.9575,0.9572197172,18478.14478,22.97143555,2.00E+10,23410246,3.7,0,128.5
156,1,50,0,0,tanh,lbfgs,invscaling,0.001,FALSE,0.9547021062,0.95375,0.9537852249,9484.711426,34.15258789,1.00E+10,36124672,3.8,0,128.5
104,1,50,0,0,relu,lbfgs,constant,0.0001,FALSE,0.9505318867,0.95,0.9496705377,20207.3103,23.59741211,2.00E+10,24560748,3.8,0,128.5
53,1,50,0,0,identity,lbfgs,invscaling,0.0001,TRUE,0.9446146075,0.9425,0.9422934986,18883.11377,22.52075195,2.00E+10,23628889,3.8,0,128.5
96,1,50,0,0,relu,lbfgs,invscaling,0.01,FALSE,0.9644945448,0.96375,0.9634873175,20788.9248,23.38745117,2.00E+10,24547968,3.8,0,128.4
52,1,50,0,0,identity,lbfgs,adaptive,0.0001,FALSE,0.9511132115,0.95,0.9497192432,18121.32861,22.51708984,2.00E+10,23459866,3.8,0,128.4
41,1,50,0,0,identity,lbfgs,invscaling,0.01,TRUE,0.9664179428,0.965,0.9648309209,17997.96851,22.56225586,2.00E+10,23544924,3.8,0,128.3
108,1,50,0,0,relu,lbfgs,invscaling,0.0001,FALSE,0.965030633,0.96375,0.9635345816,20536.27148,14.64257813,2.00E+10,24503642,3.8,0,128.3
159,1,50,0,0,tanh,lbfgs,adaptive,0.0001,TRUE,0.9633741521,0.9625,0.962426233,11844.43579,31.98168945,1.00E+10,34941860,3.8,0,128.3
106,1,50,0,0,relu,lbfgs,adaptive,0.0001,FALSE,0.9586693006,0.9575,0.9570919768,20161.44653,23.52246094,2.00E+10,15636449,3.8,0,128.3
47,1,50,0,0,identity,lbfgs,invscaling,0.001,TRUE,0.95358723,0.9525,0.9522396888,18235.12012,22.61987305,2.00E+10,23547964,3.8,0,128.3
51,1,50,0,0,identity,lbfgs,adaptive,0.0001,TRUE,0.9538386253,0.9525,0.9520267696,18311.28247,22.5090332,2.00E+10,23457415,3.8,0,128.3
721,2,100,50,0,relu,adam,constant,0.01,TRUE,0.9699667094,0.96875,0.9686510109,58007.89136,38.05712891,4.00E+10,29065078,0.1,0.5,128.2
737,2,100,50,0,relu,adam,invscaling,0.0001,TRUE,0.9680626113,0.9675,0.9673189716,58390.96826,38.05834961,6.00E+10,42793695,0.1,0.5,128.2
732,2,100,50,0,relu,adam,invscaling,0.001,FALSE,0.9637867189,0.9625,0.9624020459,58530.99805,23.30688477,6.00E+10,35852899,0.1,0.5,128.2
48,1,50,0,0,identity,lbfgs,invscaling,0.001,FALSE,0.9620869715,0.96125,0.9610687073,17824.88647,22.57666016,2.00E+10,23510606,3.8,0,128.2
722,2,100,50,0,relu,adam,constant,0.01,FALSE,0.9619748448,0.96,0.9599308901,58005.82422,38.01464844,5.00E+10,33858009,0.1,0.5,128.2
377,2,50,50,0,identity,lbfgs,invscaling,0.0001,TRUE,0.9573472566,0.95625,0.9563297258,22654.28857,26.02758789,2.00E+10,26948220,4,0,128.2
45,1,50,0,0,identity,lbfgs,adaptive,0.001,TRUE,0.9559005821,0.955,0.9548162785,18281.97607,22.50366211,2.00E+10,23635322,3.8,0,128.2
44,1,50,0,0,identity,lbfgs,constant,0.001,FALSE,0.9545068339,0.95375,0.953540805,18447.92847,22.38916016,2.00E+10,23462042,3.8,0,128.2
107,1,50,0,0,relu,lbfgs,invscaling,0.0001,TRUE,0.9513409941,0.95125,0.9509605041,19920.69971,23.49853516,2.00E+10,24836660,3.8,0,128.2
712,2,100,50,0,relu,sgd,adaptive,0.001,FALSE,0.9293135683,0.9275,0.9273495629,52005.65063,38.28393555,5.00E+10,40735574,0.1,0.6,128.2
716,2,100,50,0,relu,sgd,constant,0.0001,FALSE,0.926871855,0.92375,0.9231929043,51912.46924,38.01391602,5.00E+10,40044985,0.1,0.6,128.2
706,2,100,50,0,relu,sgd,adaptive,0.01,FALSE,0.921343552,0.91875,0.9185288225,52498.94922,38.15942383,5.00E+10,25187135,0.1,0.6,128.2
707,2,100,50,0,relu,sgd,invscaling,0.01,TRUE,0.1488365272,0.19375,0.1301068572,52144.57202,38.28173828,5.00E+10,40131667,0.1,0.6,128.2
714,2,100,50,0,relu,sgd,invscaling,0.001,FALSE,0.06755909572,0.09625,0.05400273667,52103.81396,38.06591797,6.00E+10,40451721,0.1,0.7,128.2
362,2,50,50,0,identity,lbfgs,constant,0.01,FALSE,0.9719452591,0.97125,0.9712993328,22844.54443,25.79370117,2.00E+10,27290196,4,0,128.1
367,2,50,50,0,identity,lbfgs,constant,0.001,TRUE,0.9632747017,0.9625,0.9624629952,22327.69336,26.03198242,2.00E+10,27451772,4,0,128.1
420,2,50,50,0,relu,lbfgs,invscaling,0.01,FALSE,0.9628477816,0.96125,0.9612268249,25149.17261,28.06323242,3.00E+10,29004639,4,0,128.1
364,2,50,50,0,identity,lbfgs,adaptive,0.01,FALSE,0.9547771327,0.95375,0.9534310386,23094.41748,26.17578125,2.00E+10,27508220,4,0,128.1
372,2,50,50,0,identity,lbfgs,invscaling,0.001,FALSE,0.951143688,0.95,0.9498651294,23331.43921,25.94628906,2.00E+10,27527890,4,0,128.1
703,2,100,50,0,relu,sgd,constant,0.01,TRUE,0.9372924422,0.93625,0.9358919442,51886.21411,46.02075195,5.00E+10,40212442,0.1,0.6,128.1
371,2,50,50,0,identity,lbfgs,invscaling,0.001,TRUE,0.9632895265,0.9625,0.9623597647,22466.31396,25.89111328,2.00E+10,27097106,4,0,128
432,2,50,50,0,relu,lbfgs,invscaling,0.0001,FALSE,0.963292481,0.9625,0.962098016,26010.82764,28.09643555,3.00E+10,29455194,4,0,128
361,2,50,50,0,identity,lbfgs,constant,0.01,TRUE,0.960468195,0.96,0.9597660119,23078.02051,25.99145508,2.00E+10,27561391,4,0,128
375,2,50,50,0,identity,lbfgs,adaptive,0.0001,TRUE,0.9583533483,0.9575,0.9573678123,22576.34521,25.92114258,2.00E+10,26994172,4,0,128
430,2,50,50,0,relu,lbfgs,adaptive,0.0001,FALSE,0.9645468838,0.96375,0.9634878942,25294.0166,18.34301758,3.00E+10,29478063,3.9,0,127.9
426,2,50,50,0,relu,lbfgs,invscaling,0.001,FALSE,0.9610739386,0.96,0.9599409325,27263.00146,28.08691406,3.00E+10,29208459,4,0,127.9
363,2,50,50,0,identity,lbfgs,adaptive,0.01,TRUE,0.9598558963,0.95875,0.9585617094,23042.64111,25.86108398,2.00E+10,27240198,3.9,0,127.9
373,2,50,50,0,identity,lbfgs,constant,0.0001,TRUE,0.950034085,0.94875,0.9485524755,22703.53223,26.18847656,2.00E+10,27446797,3.9,0,127.9
708,2,100,50,0,relu,sgd,invscaling,0.01,FALSE,0.08942161256,0.1425,0.09437821613,52062.04907,62.91210938,5.00E+10,40190158,0.1,0.6,127.9
719,2,100,50,0,relu,sgd,invscaling,0.0001,TRUE,0.09036157058,0.1125,0.07053678064,52403.94849,37.96728516,5.00E+10,40300577,0.1,0.6,127.9
723,2,100,50,0,relu,adam,adaptive,0.01,TRUE,0.9702460521,0.97,0.9698462146,58051.47559,30.77685547,5.00E+10,33788453,0.1,0.5,127.8
427,2,50,50,0,relu,lbfgs,constant,0.0001,TRUE,0.9695824252,0.96875,0.9686267105,25262.01636,27.98583984,3.00E+10,29486154,4,0,127.8
728,2,100,50,0,relu,adam,constant,0.001,FALSE,0.9680945766,0.9675,0.9674364684,58081.49048,38.0324707,6.00E+10,38677979,0.1,0.6,127.8
730,2,100,50,0,relu,adam,adaptive,0.001,FALSE,0.967203352,0.96625,0.9661225104,58817.65088,38.38574219,6.00E+10,38219469,0.1,0.6,127.8
729,2,100,50,0,relu,adam,adaptive,0.001,TRUE,0.9656828554,0.965,0.9647141691,58092.38232,38.24951172,6.00E+10,38566873,0.1,0.5,127.8
365,2,50,50,0,identity,lbfgs,invscaling,0.01,TRUE,0.9645206364,0.96375,0.9636977215,23090.69995,25.94506836,2.00E+10,27408510,4,0,127.8
731,2,100,50,0,relu,adam,invscaling,0.001,TRUE,0.9617074032,0.96125,0.9611216156,58098.87988,38.21459961,6.00E+10,38155583,0.1,0.6,127.8
717,2,100,50,0,relu,sgd,adaptive,0.0001,TRUE,0.9309491255,0.9275,0.9265611266,52815.15723,39.46069336,5.00E+10,40094774,0.1,0.6,127.8
710,2,100,50,0,relu,sgd,constant,0.001,FALSE,0.9296998523,0.92625,0.9255240733,51967.13184,38.1640625,5.00E+10,40065783,0.1,0.6,127.8
713,2,100,50,0,relu,sgd,invscaling,0.001,TRUE,0.08282376688,0.11,0.08670095841,52302.79028,37.88696289,5.00E+10,40042137,0.1,0.6,127.8
735,2,100,50,0,relu,adam,adaptive,0.0001,TRUE,0.9664927394,0.96625,0.9660462136,58505.92505,31.35083008,6.00E+10,43046961,0.1,0.6,127.7
428,2,50,50,0,relu,lbfgs,constant,0.0001,FALSE,0.9663515305,0.965,0.9651087814,26148.48438,27.94067383,3.00E+10,29095103,3.9,0,127.7
709,2,100,50,0,relu,sgd,constant,0.001,TRUE,0.939390829,0.9375,0.9374968618,51961.42261,38.25097656,5.00E+10,40424168,0.1,0.6,127.7
610,2,50,100,0,tanh,sgd,adaptive,0.0001,FALSE,0.9016562993,0.8975,0.89635398,57194.88159,73.13623047,6.00E+10,58782936,0.1,0.5,127.7
727,2,100,50,0,relu,adam,constant,0.001,TRUE,0.9669312345,0.96625,0.9661815846,58428.61597,38.27929688,6.00E+10,38298885,0.1,0.6,127.6
738,2,100,50,0,relu,adam,invscaling,0.0001,FALSE,0.9647866705,0.96375,0.9635880094,58262.11768,38.23168945,6.00E+10,38200283,0.1,0.6,127.6
431,2,50,50,0,relu,lbfgs,invscaling,0.0001,TRUE,0.9621973958,0.96125,0.9612250768,26422.73584,28.18164063,3.00E+10,29185716,3.9,0,127.6
419,2,50,50,0,relu,lbfgs,invscaling,0.01,TRUE,0.9623176272,0.96125,0.9611982509,27008.88965,27.98608398,3.00E+10,29208176,3.9,0,127.6
376,2,50,50,0,identity,lbfgs,adaptive,0.0001,FALSE,0.9616602194,0.96,0.9599136358,22889.63623,25.87841797,2.00E+10,26941091,4,0,127.6
369,2,50,50,0,identity,lbfgs,adaptive,0.001,TRUE,0.9576470018,0.95625,0.9562832007,22836.62231,26.00048828,2.00E+10,27449860,4,0,127.6
711,2,100,50,0,relu,sgd,adaptive,0.001,TRUE,0.9385312139,0.93625,0.9364634501,52492.70679,38.19726563,5.00E+10,40355314,0.1,0.6,127.6
715,2,100,50,0,relu,sgd,constant,0.0001,TRUE,0.9320496398,0.93,0.9301466556,51987.62427,38.39575195,5.00E+10,39924324,0.1,0.6,127.6
718,2,100,50,0,relu,sgd,adaptive,0.0001,FALSE,0.9273842736,0.92625,0.925765215,51923.77588,38.11279297,5.00E+10,40042109,0.1,0.6,127.6
720,2,100,50,0,relu,sgd,invscaling,0.0001,FALSE,0.1999605819,0.135,0.09163592387,52086.1062,38.15869141,5.00E+10,40246909,0.1,0.6,127.6
425,2,50,50,0,relu,lbfgs,invscaling,0.001,TRUE,0.9641945326,0.96375,0.9636905301,26414.48804,28.19262695,3.00E+10,29424991,3.9,0,127.5
734,2,100,50,0,relu,adam,constant,0.0001,FALSE,0.9640856256,0.96375,0.9635913569,58007.10327,38.12133789,6.00E+10,38383686,0.1,0.6,127.5
370,2,50,50,0,identity,lbfgs,adaptive,0.001,FALSE,0.9570258643,0.95625,0.9561935811,22974.1001,26.04492188,2.00E+10,27221478,4.1,0,127.5
378,2,50,50,0,identity,lbfgs,invscaling,0.0001,FALSE,0.9576137099,0.95625,0.9560921618,22967.93481,25.88671875,2.00E+10,27130405,4.1,0,127.5
368,2,50,50,0,identity,lbfgs,constant,0.001,FALSE,0.9522502587,0.95125,0.9510996972,23402.27515,25.89819336,2.00E+10,27576521,4.1,0,127.5
704,2,100,50,0,relu,sgd,constant,0.01,FALSE,0.9255396115,0.92375,0.9237425184,51982.9585,38.1953125,5.00E+10,40042811,0.1,0.6,127.5
429,2,50,50,0,relu,lbfgs,adaptive,0.0001,TRUE,0.9715598488,0.97125,0.9711949229,25032.33765,28.09570313,3.00E+10,29384681,3.9,0,127.4
726,2,100,50,0,relu,adam,invscaling,0.01,FALSE,0.9631589185,0.9625,0.9623329482,58093.47021,37.94140625,6.00E+10,38254963,0.1,0.6,127.4
736,2,100,50,0,relu,adam,adaptive,0.0001,FALSE,0.9629546933,0.9625,0.9623047318,58363.72534,23.53393555,6.00E+10,43063970,0.1,0.6,127.4
725,2,100,50,0,relu,adam,invscaling,0.01,TRUE,0.9616549817,0.96125,0.9612025243,58871.84375,38.2265625,6.00E+10,36424442,0.1,0.6,127.4
366,2,50,50,0,identity,lbfgs,invscaling,0.01,FALSE,0.9614692185,0.96125,0.9610356217,22798.48901,25.93457031,2.00E+10,22360866,4,0,127.4
733,2,100,50,0,relu,adam,constant,0.0001,TRUE,0.9617616245,0.96125,0.9610312973,58460.23022,38.20947266,6.00E+10,38354273,0.1,0.6,127.4
374,2,50,50,0,identity,lbfgs,constant,0.0001,FALSE,0.9583163873,0.9575,0.9573185856,22517.84644,25.8527832,2.00E+10,27086320,3.9,0,127.4
705,2,100,50,0,relu,sgd,adaptive,0.01,TRUE,0.9332626276,0.93125,0.9312293668,52182.24414,38.13256836,5.00E+10,40209062,0.1,0.6,127.4
76,1,50,0,0,relu,adam,adaptive,0.01,FALSE,0.9625225424,0.96125,0.9611561448,33027.45435,23.5090332,3.00E+10,25208018,0.4,0,127.3
724,2,100,50,0,relu,adam,adaptive,0.01,FALSE,0.9633746408,0.9625,0.96238957,58028.26465,38.20483398,6.00E+10,38163367,0.1,0.5,127.2
764,2,100,50,0,tanh,sgd,constant,0.001,FALSE,0.9077160576,0.90375,0.903251337,67141.22949,79.00463867,7.00E+10,60876954,0.1,0.5,127.2
133,1,50,0,0,tanh,adam,constant,0.001,TRUE,0.9626311705,0.96125,0.9611555885,38166.79639,37.42504883,4.00E+10,39420517,0.4,0,127.1
56,1,50,0,0,relu,sgd,constant,0.01,FALSE,0.9185870316,0.91625,0.9157110841,30281.5835,23.35375977,3.00E+10,25400087,0.3,0,127.1
57,1,50,0,0,relu,sgd,adaptive,0.01,TRUE,0.9198828376,0.915,0.9144166624,30057.89722,23.39135742,3.00E+10,25561156,0.4,0,127.1
127,1,50,0,0,tanh,adam,constant,0.01,TRUE,0.9630252557,0.9625,0.9622859196,38207.23999,37.49560547,4.00E+10,23009265,0.4,0,127
79,1,50,0,0,relu,adam,constant,0.001,TRUE,0.9631289806,0.9625,0.9621602688,33101.43726,23.47363281,3.00E+10,25296047,0.4,0,127
128,1,50,0,0,tanh,adam,constant,0.01,FALSE,0.9624683766,0.96125,0.9611397931,38207.19214,37.59936523,4.00E+10,39240710,0.4,0,127
81,1,50,0,0,relu,adam,adaptive,0.001,TRUE,0.9623329393,0.96125,0.9610380924,33036.0835,23.53564453,3.00E+10,25248183,0.3,0,127
136,1,50,0,0,tanh,adam,adaptive,0.001,FALSE,0.9618301177,0.96,0.9598194499,38150.99219,37.453125,4.00E+10,39421888,0.4,0,127
129,1,50,0,0,tanh,adam,adaptive,0.01,TRUE,0.9599181411,0.95875,0.9586269325,38139.34131,37.48583984,4.00E+10,39315713,0.3,0,127
757,2,100,50,0,tanh,sgd,constant,0.01,TRUE,0.917607947,0.91125,0.9107162394,69299.69727,79.05786133,6.00E+10,81251611,0.5,0,127
61,1,50,0,0,relu,sgd,constant,0.001,TRUE,0.9098670543,0.9075,0.9062677319,30087.32251,23.34765625,3.00E+10,25397432,0.3,0,127
115,1,50,0,0,tanh,sgd,constant,0.001,TRUE,0.909022071,0.9025,0.9009615549,35532.22974,37.43041992,4.00E+10,39260918,0.3,0,127
118,1,50,0,0,tanh,sgd,adaptive,0.001,FALSE,0.9049018697,0.90125,0.8994114354,34869.52515,37.13989258,4.00E+10,39745634,0.4,0,127
110,1,50,0,0,tanh,sgd,constant,0.01,FALSE,0.9041132125,0.9,0.8991904835,34883.89844,24.85131836,4.00E+10,39327454,0.4,0,127
116,1,50,0,0,tanh,sgd,constant,0.001,FALSE,0.9052539221,0.9,0.8988872189,34891.02148,37.39355469,4.00E+10,39468508,0.4,0,127
135,1,50,0,0,tanh,adam,adaptive,0.001,TRUE,0.9661733184,0.965,0.9650024976,38776.83789,37.50219727,4.00E+10,39656729,0.4,0,126.9
80,1,50,0,0,relu,adam,constant,0.001,FALSE,0.9658136771,0.965,0.9648912269,34117.43262,23.42504883,4.00E+10,25287558,0.4,0,126.9
73,1,50,0,0,relu,adam,constant,0.01,TRUE,0.9635294974,0.9625,0.9623519657,33081.48267,23.56958008,3.00E+10,25373422,0.4,0,126.9
58,1,50,0,0,relu,sgd,adaptive,0.01,FALSE,0.9156631967,0.91125,0.9094902866,30037.64453,23.7043457,3.00E+10,25604502,0.4,0,126.9
765,2,100,50,0,tanh,sgd,adaptive,0.001,TRUE,0.9091510012,0.905,0.9041103468,66722.08472,78.61938477,6.00E+10,72770863,0.1,0.6,126.9
62,1,50,0,0,relu,sgd,constant,0.001,FALSE,0.9056753691,0.90375,0.9025088805,29912.22046,23.43017578,3.00E+10,25231027,0.4,0,126.9
109,1,50,0,0,tanh,sgd,constant,0.01,TRUE,0.9037002135,0.89875,0.8970610198,34935.22314,38.42944336,4.00E+10,39051636,0.4,0,126.9
111,1,50,0,0,tanh,sgd,adaptive,0.01,TRUE,0.8976786955,0.89125,0.8897791671,34893.94165,37.05810547,4.00E+10,39386122,0.3,0,126.9
134,1,50,0,0,tanh,adam,constant,0.001,FALSE,0.9614047165,0.96,0.9598840469,38040.73535,37.41186523,4.00E+10,39347818,0.4,0,126.8
75,1,50,0,0,relu,adam,adaptive,0.01,TRUE,0.9607100609,0.96,0.9597445202,33239.6897,23.87011719,4.00E+10,25583844,0.4,0,126.8
63,1,50,0,0,relu,sgd,adaptive,0.001,TRUE,0.9214804255,0.91625,0.9148976514,30109.01587,23.42089844,3.00E+10,25187954,0.3,0,126.8
64,1,50,0,0,relu,sgd,adaptive,0.001,FALSE,0.9144840714,0.91125,0.9098489254,30068.08423,23.41845703,3.00E+10,25574778,0.4,0,126.8
117,1,50,0,0,tanh,sgd,adaptive,0.001,TRUE,0.9114007372,0.90625,0.9049169498,34975.98462,37.34741211,4.00E+10,39074756,0.4,0,126.8
762,2,100,50,0,tanh,sgd,invscaling,0.01,FALSE,0.1980373669,0.215,0.1869302896,71842.44287,77.15454102,6.00E+10,71158982,0.1,0.6,126.8
236,1,100,0,0,relu,adam,constant,0.01,FALSE,0.9685514548,0.9675,0.9674188553,46878.40771,32.73144531,5.00E+10,35044490,0.4,0,126.7
241,1,100,0,0,relu,adam,constant,0.001,TRUE,0.963227284,0.9625,0.9622951591,46782.81494,33.16259766,5.00E+10,34980241,0.4,0,126.7
55,1,50,0,0,relu,sgd,constant,0.01,TRUE,0.9228670061,0.92125,0.9191314208,30089.30933,23.4609375,3.00E+10,25346030,0.4,0,126.7
2,1,50,0,0,identity,sgd,constant,0.01,FALSE,0.9191455436,0.9175,0.9162725094,17475.64966,14.84692383,3.00E+10,24386382,0.1,0.5,126.7
292,1,100,0,0,tanh,adam,adaptive,0.01,FALSE,0.9698688078,0.96875,0.968668208,58113.01221,60.61645508,6.00E+10,63044842,0.4,0,126.6
82,1,50,0,0,relu,adam,adaptive,0.001,FALSE,0.9593431954,0.9575,0.9573954809,32981.07568,23.43920898,3.00E+10,25220768,0.4,0,126.6
225,1,100,0,0,relu,sgd,adaptive,0.001,TRUE,0.9066358667,0.90375,0.9032807273,41596.23047,32.98022461,4.00E+10,35077398,0.3,0,126.6
112,1,50,0,0,tanh,sgd,adaptive,0.01,FALSE,0.8988530311,0.895,0.8940050083,34912.40234,37.29711914,4.00E+10,39221446,0.4,0,126.6
242,1,100,0,0,relu,adam,constant,0.001,FALSE,0.9664541939,0.965,0.9648753699,47144.53296,32.98388672,5.00E+10,35054457,0.4,0,126.5
243,1,100,0,0,relu,adam,adaptive,0.001,TRUE,0.9624062591,0.96125,0.9611462958,46607.41382,32.76220703,5.00E+10,22003801,0.4,0,126.5
277,1,100,0,0,tanh,sgd,constant,0.001,TRUE,0.9106103491,0.90625,0.9048738444,51330.32837,60.12109375,5.00E+10,62208798,0.4,0,126.5
298,1,100,0,0,tanh,adam,adaptive,0.001,FALSE,0.9683685916,0.9675,0.967427885,57087.43628,60.79638672,6.00E+10,62958284,0.4,0,126.4
237,1,100,0,0,relu,adam,adaptive,0.01,TRUE,0.966840162,0.96625,0.9661517404,46575.42627,33.33911133,5.00E+10,35059081,0.4,0,126.4
290,1,100,0,0,tanh,adam,constant,0.01,FALSE,0.9674640169,0.96625,0.96614522,57095.53174,61.58032227,6.00E+10,65084156,0.4,0,126.4
297,1,100,0,0,tanh,adam,adaptive,0.001,TRUE,0.9649632865,0.96375,0.9636646558,57265.14844,60.85693359,6.00E+10,63099763,0.3,0,126.4
244,1,100,0,0,relu,adam,adaptive,0.001,FALSE,0.9645630076,0.96375,0.9636123672,46600.04297,33.01074219,5.00E+10,35254560,0.4,0,126.4
289,1,100,0,0,tanh,adam,constant,0.01,TRUE,0.9646976542,0.96375,0.9636049424,56678.0481,60.42871094,6.00E+10,63159041,0.4,0,126.4
296,1,100,0,0,tanh,adam,constant,0.001,FALSE,0.9645465945,0.96375,0.9635929397,57042.61035,61.15576172,6.00E+10,62801574,0.4,0,126.4
235,1,100,0,0,relu,adam,constant,0.01,TRUE,0.9585744708,0.9575,0.95736453,46598.98267,32.81811523,5.00E+10,34936454,0.4,0,126.4
218,1,100,0,0,relu,sgd,constant,0.01,FALSE,0.9370032194,0.93375,0.9335242098,44913.17554,32.96899414,4.00E+10,35082962,0.4,0,126.4
226,1,100,0,0,relu,sgd,adaptive,0.001,FALSE,0.9330621286,0.92875,0.9282203001,41689.89771,32.94946289,4.00E+10,34927861,0.4,0,126.4
217,1,100,0,0,relu,sgd,constant,0.01,TRUE,0.9300671318,0.9275,0.9271555483,41537.3186,33.11865234,4.00E+10,35441436,0.4,0,126.4
224,1,100,0,0,relu,sgd,constant,0.001,FALSE,0.9292489558,0.92625,0.9248490757,41802.07104,33.34179688,4.00E+10,35203346,0.4,0,126.4
271,1,100,0,0,tanh,sgd,constant,0.01,TRUE,0.920928384,0.9175,0.9168567337,51600.86548,33.55810547,5.00E+10,62318149,0.4,0,126.4
223,1,100,0,0,relu,sgd,constant,0.001,TRUE,0.9222499851,0.9175,0.9168243052,41777.43823,33.0769043,4.00E+10,35013416,0.4,0,126.4
220,1,100,0,0,relu,sgd,adaptive,0.01,FALSE,0.9197227179,0.91625,0.9154786942,42126.17651,33.18554688,4.00E+10,34999694,0.4,0,126.4
273,1,100,0,0,tanh,sgd,adaptive,0.01,TRUE,0.9179342076,0.91375,0.9129554249,51281.41382,60.22680664,5.00E+10,62417616,0.4,0,126.4
