idx,no_of_layers,l1,l2,l3,activation,solver,learning_rate,alpha,warm_start,precision,recall,f1,training time (ms),inference time (ms),train(cpu_line)(nano sec),test(cpu_line)(nano sec),train(mem)(MiB),test(mem)(MiB),total_addr_space(mem)(MiB)
4307,3,100,100,150,relu,lbfgs,invscaling,0.01,TRUE,0.9668467513,0.96625,0.9661997875,4507.870605,8.118408203,1507993343,1347121,30.9,0,258.3
4530,3,100,150,50,tanh,lbfgs,invscaling,0.001,FALSE,0.9606833389,0.96,0.9599629764,3752.38208,5.209472656,1683449166,2666204,30.8,0,258.3
5604,3,150,100,100,relu,lbfgs,invscaling,0.01,FALSE,0.9640789308,0.96375,0.9635917491,5314.24585,18.45019531,1637960398,2575339,30.8,0,258.3
5885,3,150,150,50,identity,lbfgs,invscaling,0.0001,TRUE,0.9523443935,0.95125,0.9512278754,3511.197998,5.439208984,1287267778,1796341,30.8,0,258.3
4635,3,100,150,100,relu,lbfgs,adaptive,0.001,TRUE,0.9696051667,0.96875,0.9685910132,5050.730469,5.724365234,1608709533,1306763,30.8,0,258.3
4639,3,100,150,100,relu,lbfgs,constant,0.0001,TRUE,0.9693644551,0.96875,0.968719141,4758.803223,5.461425781,1563974075,1396251,30.6,0,258.3
4519,3,100,150,50,tanh,lbfgs,constant,0.01,TRUE,0.9680290019,0.9675,0.9675695542,4124.827148,5.285400391,1823629993,2648553,31.1,0,258.2
4532,3,100,150,50,tanh,lbfgs,constant,0.0001,FALSE,0.9643740842,0.96375,0.9636679232,2953.562012,5.237060547,920891176,2657953,30.9,0,258.2
5871,3,150,150,50,identity,lbfgs,adaptive,0.01,TRUE,0.9559959479,0.955,0.954917741,4467.515381,9.383300781,1323445900,1334999,30.9,0.2,258.2
4314,3,100,100,150,relu,lbfgs,invscaling,0.001,FALSE,0.9693337273,0.96875,0.9687184887,4592.588867,5.600830078,1596536793,1497821,30.8,0,258.2
5884,3,150,150,50,identity,lbfgs,adaptive,0.0001,FALSE,0.9529526973,0.95125,0.9511026593,3854.088867,2.162109375,1285468624,1614497,30.7,0,258.2
5928,3,150,150,50,relu,lbfgs,invscaling,0.01,FALSE,0.9642971846,0.96375,0.9635351132,5486.964111,6.180664063,1765484948,1482219,30.7,0,258.2
5395,3,150,100,50,identity,lbfgs,constant,0.0001,TRUE,0.9561509238,0.955,0.9548135107,2963.514404,4.799560547,1137437629,1231453,30.5,0.2,258.2
